match_id,times,rad_gold_adv,rad_xp_adv
42949,1500,-6995,-7192
42950,300,255,245
42950,720,1846,-414
42950,1500,-204,-5450
42951,300,-958,-1155
42951,720,-1148,-3078
42951,1500,2871,1508
42952,300,-610,-507
42952,720,-59,949
42952,1500,7554,9205
42953,300,1360,-156
42953,720,1795,1108
42953,1500,4164,8118
42954,300,-406,421
42954,720,-2725,-1020
42954,1500,-8525,-12731
42955,300,2243,1194
42955,720,28,575
42955,1500,1384,4423
42956,300,-1593,-737
42956,720,-3341,-3629
42956,1500,-26137,-16035
42957,300,883,-36
42957,720,5902,4287
42957,1500,17120,19927
42958,300,522,1179
42958,720,-252,-643
42958,1500,-4819,-4794
42959,300,-438,-146
42959,720,-617,-1227
42959,1500,-958,1685
42960,300,1211,575
42960,720,-113,1669
42960,1500,-5406,-4199
42961,300,915,18
42961,720,1027,-1245
42961,1500,5457,4888
42962,300,-449,-966
42962,720,2226,1116
42962,1500,10633,11238
42963,300,-751,-386
42963,720,-3449,-2998
42963,1500,1101,2529
42964,300,-355,-401
42964,720,-2783,-1800
42964,1500,-914,-78
42965,300,330,-709
42965,720,-1968,-1444
42965,1500,-696,2809
42966,300,-121,371
42966,720,-435,1769
42966,1500,-6501,-5565
42967,300,-1987,-113
42967,720,-3821,-1581
42967,1500,-11650,-14691
42968,300,-2418,-1799
42968,720,-2658,-1321
42968,1500,4313,10042
42969,300,-243,-736
42969,720,-1790,-2871
42969,1500,12172,16979
42970,300,1202,-51
42970,720,1917,-2384
42970,1500,-1504,-14063
42971,300,649,-440
42971,720,1224,-914
42971,1500,-293,-5609
42972,300,-2069,-1847
42972,720,-5308,-4740
42972,1500,-18338,-15471
42973,300,-218,-442
42973,720,-2048,-3401
42973,1500,-6091,-7229
42974,300,-875,-792
42974,720,-3005,-2822
42974,1500,-7810,-6640
42975,300,-1402,-717
42975,720,-3899,-3589
42975,1500,-13071,-11487
42976,300,172,-307
42976,720,1697,2827
42976,1500,-2674,1730
42977,300,1768,236
42977,720,2420,69
42977,1500,32710,18314
42978,300,2364,947
42978,720,5383,3793
42978,1500,12508,2101
42979,300,889,1199
42979,720,8442,8524
42980,300,549,1147
42980,720,94,2906
42980,1500,728,10914
42981,300,-1090,-1014
42981,720,-3611,-2687
42981,1500,-14038,-13528
42982,300,2247,1436
42982,720,5242,3589
42982,1500,18783,17575
42983,300,-916,-1523
42983,720,-4199,-3309
42983,1500,-8009,-6332
42984,300,957,1085
42984,720,1048,2711
42984,1500,14275,15635
42985,300,-1211,541
42985,720,-1107,-1874
42985,1500,1132,-225
42986,300,39,-388
42986,720,-3674,-4612
42986,1500,-26201,-28083
42987,300,-418,-252
42987,720,-3208,-2461
42987,1500,4284,7299
42988,300,-478,-1448
42988,720,-2742,-4998
42988,1500,-9190,-11401
42989,300,-1901,-319
42989,720,-4385,-3439
42989,1500,-12021,-14964
42990,300,1484,1429
42990,720,2391,2882
42990,1500,15492,20726
42991,300,-2007,-2679
42991,720,-3622,-3293
42991,1500,133,-176
42992,300,-1434,-165
42992,720,-2446,-187
42992,1500,4810,7551
42993,300,-709,-503
42993,720,-3481,-2435
42993,1500,-18504,-12813
42994,300,439,242
42994,720,-289,972
42994,1500,3187,5883
42995,300,1733,2325
42995,720,3473,5474
42995,1500,11807,15302
42996,300,-259,-229
42996,720,-918,-1967
42996,1500,8643,12909
42997,300,-3553,-2249
42997,720,-9151,-6103
42997,1500,-10446,-5910
42998,300,1070,-158
42998,720,398,-957
42998,1500,-4278,-5267
42999,300,-677,-1041
42999,720,-1596,-1016
42999,1500,-1746,5286
43000,300,1550,740
43000,720,2552,1448
43000,1500,11830,10048
43001,300,-1769,-536
43001,720,-3191,-1265
43001,1500,-6973,-4138
43002,300,-1976,-1672
43002,720,-1844,-860
43002,1500,2694,4746
43003,300,184,1960
43003,720,1628,3205
43003,1500,4642,5322
43004,300,-976,1146
43004,720,-1489,1969
43004,1500,-1647,-253
43005,300,1125,1503
43005,720,3153,2961
43005,1500,12624,12081
43006,300,-576,-514
43006,720,-757,684
43006,1500,7342,12518
43007,300,-1298,-1714
43007,720,-6222,-6249
43007,1500,-18014,-13839
43008,300,-384,69
43008,720,-3419,-2545
43008,1500,-6761,-8892
43009,300,-422,-462
43009,720,2608,3412
43009,1500,13281,13124
43010,300,-2215,-537
43010,720,-2796,-1916
43010,1500,-10840,-13135
43011,300,-1055,-517
43011,720,-3490,-1846
43011,1500,-7531,-8039
43012,300,1737,562
43012,720,5945,4844
43012,1500,512,-3768
43013,300,-721,-91
43013,720,1664,1906
43013,1500,8786,8923
43014,300,-1060,-1366
43014,720,-3837,-5436
43014,1500,-2506,-861
43015,300,-18,-209
43015,720,2439,2181
43015,1500,-3593,-5842
43016,300,-234,240
43016,720,-1828,-482
43016,1500,-11962,-10961
43017,300,2993,2175
43017,720,5922,5385
43017,1500,12960,18045
43018,300,2074,1658
43018,720,4076,2701
43018,1500,1931,967
43019,300,803,529
43019,720,3926,5234
43019,1500,7181,8032
43020,300,686,985
43020,720,-128,1595
43020,1500,287,1730
43021,300,-1807,-1272
43021,720,-5424,-2912
43021,1500,-21499,-12131
43022,300,-2592,-1026
43022,720,-2425,-1911
43022,1500,2687,6104
43023,300,493,81
43023,720,-481,-493
43023,1500,-6655,-11155
43024,300,-906,633
43024,720,-1930,-244
43024,1500,-11427,-14476
43025,300,-1043,-769
43025,720,-534,811
43025,1500,7365,11501
43026,300,-673,-994
43026,720,759,-244
43026,1500,-10109,-11476
43027,300,3500,1384
43027,720,2913,1038
43027,1500,9066,6364
43028,300,-661,-741
43028,720,1056,-560
43028,1500,-1425,-2329
43029,300,-5,38
43029,720,-3793,-1725
43029,1500,1718,6805
43030,300,-2182,-437
43030,720,-5762,-5954
43030,1500,-2134,671
43031,300,692,-489
43031,720,1461,1184
43031,1500,4812,5158
43032,300,-7,86
43032,720,-734,-664
43032,1500,2935,5060
43033,300,-320,-309
43033,720,-2216,-1744
43033,1500,3709,5469
43034,300,-1469,-529
43034,720,1088,3228
43034,1500,22429,26393
43035,300,578,476
43035,720,618,77
43035,1500,181,-502
43036,300,-104,75
43036,720,653,-497
43036,1500,1249,-2847
43037,300,-1404,-1009
43037,720,-7995,-8780
43037,1500,-29646,-18134
43038,300,-528,-359
43038,720,-1507,-2461
43038,1500,-14034,-17576
43039,300,-134,-874
43039,720,-472,-1508
43039,1500,-9770,-10014
43040,300,-387,-260
43040,720,468,1012
43040,1500,12090,11966
43041,300,2074,1666
43041,720,5442,5519
43041,1500,18221,12977
43042,300,-2069,-811
43042,720,-4211,-704
43042,1500,1693,-2037
43043,300,82,518
43043,720,3974,4311
43043,1500,10319,7535
43044,300,-1600,-1605
43044,720,-3836,-4341
43044,1500,-1280,-949
43045,300,-2061,-1570
43045,720,-2113,-1450
43045,1500,-3796,-10814
43046,300,4863,3489
43047,300,-1695,-1020
43047,720,-4991,-2689
43047,1500,-12097,-7101
43048,300,217,388
43048,720,2671,2979
43048,1500,12366,17081
43049,300,-538,-1084
43049,720,-267,1287
43049,1500,11694,16233
43050,300,-1091,-143
43050,720,-3143,-3367
43050,1500,-4600,-8174
43051,300,2682,2381
43051,720,6219,6512
43051,1500,34979,29720
43052,300,852,1236
43052,720,3882,4014
43052,1500,5481,628
43053,300,-21,-390
43053,720,1529,402
43053,1500,5657,7419
43054,300,1123,1279
43054,720,4489,2956
43054,1500,6666,2275
43055,300,-631,876
43055,720,-756,1744
43055,1500,3737,9783
43056,300,2118,597
43056,720,5717,1434
43056,1500,40501,26542
43057,300,-2577,-679
43057,720,-2094,2311
43057,1500,-10314,-4145
43058,300,1011,1844
43058,720,4304,2922
43058,1500,-3106,-4470
43059,300,-1630,-126
43059,720,86,2192
43059,1500,-2979,-367
43060,300,-502,398
43060,720,1693,3452
43060,1500,1333,-2864
43061,300,82,204
43061,720,-738,1017
43061,1500,-5144,-1416
43062,300,-442,-230
43062,720,-2206,-2240
43062,1500,6421,4440
43063,300,-192,585
43063,720,-1715,-1430
43063,1500,-11012,-12222
43064,300,1126,-194
43064,720,-1157,2146
43065,300,-2608,-1139
43065,720,-8681,-6732
43065,1500,-15042,-9092
43066,300,-627,-540
43066,720,-4297,-3480
43066,1500,815,-313
43067,300,181,478
43067,720,350,-318
43067,1500,4547,5994
43068,300,-863,-1741
43068,720,-3225,-4429
43068,1500,-7827,-6740
43069,300,629,228
43069,720,4233,3176
43069,1500,34330,21669
43070,300,-131,437
43070,720,392,685
43070,1500,5249,9196
43071,300,-814,-1215
43071,720,-1968,-544
43071,1500,-5615,-5439
43072,300,1708,310
43072,720,1953,1039
43072,1500,-1280,-1947
43073,300,-1082,-1422
43073,720,-9656,-8968
43073,1500,-20274,-15224
43074,300,-1376,-1538
43074,720,-3561,-5049
43074,1500,-13669,-18614
43075,300,101,-407
43075,720,-2479,-4032
43075,1500,-17575,-25754
43076,300,-38,-384
43076,720,-866,-1791
43076,1500,1033,-4897
43077,300,-341,-351
43077,720,-609,-2093
43077,1500,-6084,-9379
43078,300,1005,-1356
43078,720,4432,1794
43078,1500,9173,5783
43079,300,493,143
43079,720,2394,119
43079,1500,9521,7040
43080,300,1214,941
43080,720,1109,2248
43080,1500,-1174,-2634
43081,300,-671,536
43081,720,-2416,-2201
43081,1500,-15585,-14725
43082,300,461,153
43082,720,-1773,-1404
43082,1500,-11102,-16531
43083,300,-207,-160
43083,720,1904,2076
43083,1500,-1127,-1432
43084,300,1057,288
43084,720,2931,3850
43084,1500,-1187,397
43085,300,820,122
43085,720,1889,979
43085,1500,16221,15712
43086,300,1970,-344
43086,720,-1498,-6505
43086,1500,4895,3016
43087,300,1020,214
43087,720,4009,2932
43087,1500,24303,21757
43088,300,225,-743
43088,720,1123,1030
43088,1500,4927,8250
43089,300,1476,2593
43089,720,5655,6085
43089,1500,29192,16938
43090,300,-283,-318
43090,720,-2244,-2702
43090,1500,-1306,803
43091,300,-1485,-901
43091,720,1685,2821
43091,1500,904,462
43092,300,-170,332
43092,720,-4612,-5970
43092,1500,-29121,-21899
43093,300,596,473
43093,720,1322,672
43093,1500,12383,10996
43094,300,482,-463
43094,720,-426,-1829
43094,1500,-1723,-8601
43095,300,-2049,-2596
43095,720,-3942,-4758
43095,1500,-626,1366
43096,300,139,-424
43096,720,2083,-1613
43096,1500,9115,2928
43097,300,1024,1333
43097,720,2745,501
43097,1500,-679,-2078
43098,300,-803,-359
43098,720,-5396,-1164
43098,1500,-5586,-1147
43099,300,610,-140
43099,720,-152,-2058
43099,1500,12844,12333
43100,300,430,55
43100,720,1723,2156
43100,1500,11567,16449
43101,300,556,635
43101,720,696,-665
43101,1500,9769,10456
43102,300,-808,-1295
43102,720,-4103,-5153
43102,1500,-6708,-8840
43103,300,214,-731
43103,720,124,95
43103,1500,801,-4676
43104,300,-455,490
43104,720,-3803,-3657
43104,1500,-1852,-5864
43105,300,130,-376
43105,720,2904,2961
43105,1500,6053,3015
43106,300,1587,1030
43106,720,899,259
43106,1500,-661,-3168
43107,300,1518,1256
43107,720,1775,2688
43107,1500,20451,19744
43108,300,230,1095
43108,720,-2147,-1353
43108,1500,-16651,-18177
43109,300,1727,800
43109,720,438,-620
43109,1500,-615,-4319
43110,300,240,-192
43110,720,-1894,-2137
43110,1500,-6668,-11884
43111,300,-2184,-1047
43111,720,-5622,-4829
43111,1500,-12614,-13790
43112,300,522,1296
43112,720,2302,1956
43112,1500,-2771,-1183
43113,300,2046,834
43113,720,-1320,-2820
43113,1500,232,-1669
43114,300,-389,722
43114,720,-1603,105
43114,1500,-2880,-804
43115,300,-341,283
43115,720,1058,3393
43115,1500,8374,10314
43116,300,-3489,-2026
43116,720,-6126,-5244
43117,300,354,85
43117,720,-1177,-187
43117,1500,-7087,-8299
43118,300,888,736
43118,720,1885,1376
43118,1500,7932,6766
43119,300,695,317
43119,720,1819,1414
43119,1500,2308,4449
43120,300,-1652,-1363
43120,720,-2597,-1014
43120,1500,-4139,-2045
43121,300,-81,1772
43121,720,1192,3375
43121,1500,2541,8167
43122,300,-2212,-2143
43122,720,-4116,-5641
43122,1500,-42225,-27067
43123,300,230,-523
43123,720,3001,2632
43123,1500,1649,2018
43124,300,878,315
43124,720,156,-807
43124,1500,10609,10577
43125,300,1735,2049
43125,720,74,833
43125,1500,24057,19942
43126,300,-474,-40
43126,720,-4526,-3956
43126,1500,-8067,-9088
43127,300,-332,-627
43127,720,1154,2813
43127,1500,-4704,887
43128,300,445,803
43128,720,1272,27
43128,1500,628,-2088
43129,300,-2216,-1243
43129,720,-4773,-2931
43129,1500,-5286,-3919
43130,300,-1657,-841
43130,720,-1306,-621
43130,1500,363,-275
43131,300,2116,666
43131,720,6102,4690
43131,1500,26504,15265
43132,300,467,-235
43132,720,874,1363
43132,1500,-247,-2949
43133,300,1509,62
43133,720,2914,2090
43133,1500,1740,-4160
43134,300,2054,996
43134,720,1519,567
43134,1500,-977,-3479
43135,300,228,1329
43135,720,2755,3979
43135,1500,13367,12874
43136,300,827,368
43136,720,1548,1134
43136,1500,7496,10679
43137,300,-86,-137
43137,720,-1184,-610
43137,1500,-6668,-7602
43138,300,-2038,-833
43138,720,-4621,-438
43138,1500,-7529,-2215
43139,300,-55,264
43139,720,-356,-533
43139,1500,-5107,-5112
43140,300,-147,19
43140,720,2733,2888
43140,1500,27333,12073
43141,300,-30,196
43141,720,4101,3570
43141,1500,13965,18975
43142,300,-239,-1030
43142,720,-2357,-2077
43142,1500,-4398,-4948
43143,300,333,260
43143,720,1428,2476
43143,1500,20683,25733
43144,300,1947,959
43144,720,4235,3345
43144,1500,17524,10798
43145,300,-847,72
43145,720,790,3629
43146,300,-1694,-1475
43146,720,-1779,-2023
43146,1500,-494,-521
43147,300,-200,483
43147,720,7430,3396
43147,1500,2351,-8495
43148,300,1468,1509
43148,720,4182,1484
43148,1500,-7628,-13570
43149,300,-70,229
43149,720,1435,1455
43149,1500,6517,9852
43150,300,1237,223
43150,720,3546,1886
43150,1500,17038,15049
43151,300,1340,332
43151,720,3073,2217
43151,1500,4279,8528
43152,300,540,82
43152,720,-5926,-8129
43152,1500,-18536,-21859
43153,300,915,709
43153,720,-432,-884
43153,1500,2271,3892
43154,300,860,707
43154,720,293,811
43154,1500,7807,9058
43155,300,-3104,-2244
43155,720,-4535,-2745
43155,1500,-6428,-5288
43156,300,84,378
43156,720,1222,1279
43156,1500,-2566,-7343
43157,300,230,385
43157,720,969,1927
43157,1500,8899,6965
43158,300,-21,408
43158,720,-2370,-2902
43158,1500,1228,-835
43159,300,-335,-182
43159,720,-2226,-1907
43159,1500,-2739,-3581
43160,300,-1522,-1212
43160,720,-3433,-3280
43160,1500,-15537,-16180
43161,300,-477,-1034
43161,720,13,-1602
43161,1500,4668,5454
43162,300,356,-588
43162,720,2757,803
43162,1500,26059,16320
43163,300,991,3
43163,720,850,-714
43163,1500,4169,-4099
43164,300,-549,-179
43164,720,-1034,-1618
43164,1500,-10334,-10911
43165,300,710,-189
43165,720,1977,-2475
43165,1500,2398,-5797
43166,300,-269,-697
43166,720,-4494,-4377
43166,1500,-16829,-19620
43167,300,-68,815
43167,720,916,1691
43167,1500,-1056,-1898
43168,300,-321,-32
43168,720,1356,450
43168,1500,8353,8118
43169,300,890,1019
43169,720,2122,1723
43169,1500,22680,21157
43170,300,-1522,-806
43170,720,-1946,-428
43170,1500,-2924,-5987
43171,300,561,-1400
43171,720,1205,-2809
43171,1500,9850,1372
43172,300,1107,1022
43172,720,2637,2785
43172,1500,10311,12861
43173,300,-1667,-782
43173,720,-291,1342
43173,1500,8013,15043
43174,300,-3179,-3107
43174,720,-5988,-5112
43174,1500,-15024,-12002
43175,300,-120,-256
43175,720,-572,-1316
43175,1500,1559,-1550
43176,300,-2826,-2218
43176,720,-5615,-3181
43176,1500,-8495,-1663
43177,300,-2602,-1833
43177,720,-9364,-9202
43177,1500,-23012,-34607
43178,300,1249,225
43178,720,6702,4701
43178,1500,23190,14580
43179,300,-838,-2149
43179,720,-4050,-7275
43179,1500,-18829,-29963
43180,300,-1045,-1298
43180,720,-883,-1948
43180,1500,-7453,-8595
43181,300,1050,1323
43181,720,1631,288
43181,1500,4123,5644
43182,300,349,-107
43182,720,-1349,-1880
43182,1500,-8301,-12720
43183,300,684,752
43183,720,164,1016
43183,1500,-3481,-4857
43184,300,-130,181
43184,720,-741,-1710
43184,1500,-3692,-5627
43185,300,-275,-182
43185,720,3598,4842
43185,1500,31015,27941
43186,300,-2897,-1288
43186,720,-1722,1640
43186,1500,-24066,-18310
43187,300,-52,-704
43187,720,1083,-188
43187,1500,2095,-3163
43188,300,1720,1038
43188,720,2624,2653
43188,1500,2230,-691
43189,300,239,-119
43189,720,1557,2125
43189,1500,5705,9132
43190,300,-12,-148
43190,720,-1319,-198
43190,1500,-42,6384
43191,300,-1218,93
43191,720,-4458,-4174
43191,1500,-7055,-9954
43192,300,267,984
43192,720,2142,2261
43192,1500,15770,10395
43193,300,-515,-285
43193,720,-3395,-3010
43193,1500,-7225,-6177
43194,300,2048,1860
43194,720,3114,2880
43194,1500,5010,5352
43195,300,766,719
43195,720,2310,2300
43195,1500,-3293,-2305
43196,300,895,198
43196,720,2530,1489
43196,1500,-3270,-2053
43197,300,-341,-1356
43197,720,-4907,-5679
43197,1500,-11905,-11727
43198,300,3426,2359
43198,720,9567,6602
43198,1500,26609,23838
43199,300,1159,578
43199,720,3821,6564
43199,1500,12495,16981
43200,300,-1996,-1431
43200,720,-3441,-3703
43200,1500,-3262,-8741
43201,300,124,-1373
43201,720,-284,-2965
43201,1500,1453,-2028
43202,300,877,724
43202,720,301,-69
43202,1500,-14796,-15649
43203,300,2120,1080
43203,720,5647,3644
43203,1500,31252,17982
43204,300,-778,-262
43204,720,-4765,-3365
43204,1500,-25287,-14679
43205,300,-312,205
43205,720,-840,-728
43205,1500,4163,3744
43206,300,1023,-620
43206,720,3590,4041
43206,1500,6635,10126
43207,300,155,293
43207,720,2411,1683
43207,1500,9794,14362
43208,300,301,665
43208,720,1238,7
43208,1500,20785,19578
43209,300,1131,757
43209,720,-1625,-882
43209,1500,4927,6615
43210,300,-852,-166
43210,720,-1623,-2149
43210,1500,-348,920
43211,300,-175,-262
43211,720,-982,-153
43211,1500,1655,2181
43212,300,-1541,-135
43212,720,-2758,767
43212,1500,-24004,-15332
43213,300,-1284,-896
43213,720,701,-680
43213,1500,8237,4261
43214,300,-237,32
43214,720,1571,1711
43214,1500,-991,-4881
43215,300,-1250,-560
43215,720,-885,-1071
43215,1500,-15195,-13114
43216,300,63,509
43216,720,-292,-1000
43216,1500,3112,2879
43217,300,246,1163
43217,720,-1342,-490
43217,1500,-7448,-11695
43218,300,-1070,-190
43218,720,-1679,-988
43218,1500,-962,1995
43219,300,1101,-404
43219,720,1048,-2151
43219,1500,-29,-1073
43220,300,84,-418
43220,720,-2191,-4389
43220,1500,-156,68
43221,300,-871,-228
43221,720,-751,-681
43221,1500,-2602,-4526
43222,300,-204,508
43222,720,612,807
43222,1500,4324,7940
43223,300,-607,-213
43223,720,350,2631
43223,1500,-7819,-6417
43224,300,621,607
43224,720,5718,5858
43224,1500,15245,19409
43225,300,-13,-442
43225,720,4504,2762
43225,1500,15650,16009
43226,300,32,128
43226,720,-346,274
43226,1500,1072,-3552
43227,300,2699,1850
43227,720,6261,4400
43227,1500,10447,8450
43228,300,114,-360
43228,720,2098,1718
43228,1500,5788,4870
43229,300,18,-62
43229,720,2349,2279
43229,1500,9516,11530
43230,300,920,579
43230,720,1651,174
43230,1500,-1664,-1857
43231,300,-1691,-704
43231,720,-1112,-938
43231,1500,-21118,-17751
43232,300,-3137,-662
43232,720,-8705,-4522
43232,1500,-15479,-11913
43233,300,26,-606
43233,720,8181,6120
43234,300,-1557,-843
43234,720,-1838,481
43234,1500,-6165,-3932
43235,300,-2044,-848
43235,720,-1546,1606
43235,1500,-1247,-365
43236,300,1907,1937
43236,720,2224,2104
43236,1500,6814,7681
43237,300,-428,-183
43237,720,111,165
43237,1500,2643,2296
43238,300,-708,-243
43238,720,423,841
43238,1500,759,-106
43239,300,-671,-827
43239,720,1826,-729
43239,1500,41,3369
43240,300,496,-228
43240,720,2602,1982
43240,1500,2401,3733
43241,300,-78,-362
43241,720,-2045,-1288
43241,1500,-18292,-19663
43242,300,-1382,-1637
43242,720,-187,-424
43242,1500,11495,6251
43243,300,-1414,-2333
43243,720,-3588,-5438
43243,1500,-10406,-10665
43244,300,326,-221
43244,720,-1546,-1080
43244,1500,-3048,-3051
43245,300,947,-337
43245,720,3146,1664
43245,1500,-754,-6548
43246,300,2064,751
43246,720,11405,6595
43247,300,-2246,-1283
43247,720,-5106,-3245
43247,1500,-1880,5040
43248,300,-289,-25
43248,720,-904,1262
43248,1500,-2442,-2248
43249,300,-618,-118
43249,720,-1247,-97
43249,1500,-7667,-5520
43250,300,751,23
43250,720,755,366
43250,1500,-1254,1043
43251,300,-808,-632
43251,720,3914,3505
43251,1500,-5320,-8359
43252,300,1558,1016
43252,720,6332,5853
43252,1500,14974,18063
43253,300,-518,-1271
43253,720,-1496,-2230
43253,1500,-2258,-5666
43254,300,-84,-324
43254,720,-1168,-2453
43254,1500,4423,5856
43255,300,-834,-466
43255,720,1889,2232
43255,1500,17998,21168
43256,300,979,-49
43256,720,2233,-853
43256,1500,14328,15521
43257,300,1195,575
43257,720,2445,1552
43257,1500,13249,16527
43258,300,1730,1310
43258,720,1549,1745
43258,1500,4247,-884
43259,300,1229,992
43259,720,2856,960
43259,1500,-1966,-7375
43260,300,447,-451
43260,720,3481,2169
43260,1500,5628,3655
43261,300,-2095,-1986
43261,720,-3928,-3404
43261,1500,-12104,-15595
43262,300,32,286
43262,720,-6471,-4765
43262,1500,-10871,-8625
43263,300,454,197
43263,720,569,399
43263,1500,-2225,-4639
43264,300,1112,-37
43264,720,3285,1561
43264,1500,8018,11634
43265,300,2736,1770
43265,720,4205,3519
43265,1500,10179,11384
43266,300,34,-209
43266,720,-629,-582
43266,1500,-10604,-12458
43267,300,239,-162
43267,720,-1467,-120
43267,1500,-2386,-2278
43268,300,-1469,-1235
43268,720,-3652,-2593
43268,1500,-2992,-6564
43269,300,-511,-1255
43269,720,-1816,-2337
43269,1500,-1938,-1681
43270,300,2228,1958
43270,720,3490,2759
43270,1500,14707,13127
43271,300,-2150,-2255
43271,720,-5600,-6896
43271,1500,-2655,-2599
43272,300,1640,1824
43272,720,6571,5311
43272,1500,16989,18010
43273,300,-554,710
43273,720,-1453,-503
43273,1500,-6394,-5576
43274,300,-1530,-1079
43274,720,-5896,-4075
43274,1500,-13004,-6353
43275,300,2442,1126
43275,720,2981,1594
43275,1500,2290,1546
43276,300,-1426,-115
43276,720,-2194,-2949
43276,1500,-34680,-18515
43277,300,-1003,-894
43277,720,-3572,-555
43277,1500,-3641,-5988
43278,300,-2746,-503
43278,720,-4011,-1006
43278,1500,-16011,-10168
43279,300,1078,1234
43279,720,6000,5606
43279,1500,6255,4463
43280,300,-1002,-575
43280,720,-1199,571
43280,1500,-617,-1190
43281,300,-1328,-1362
43281,720,-4546,-5429
43281,1500,-7120,-12217
43282,300,769,-130
43282,720,1683,2040
43282,1500,17588,16031
43283,300,1403,1452
43283,720,2828,3250
43283,1500,4911,6735
43284,300,3714,1796
43284,720,-580,-4365
43284,1500,1557,-5426
43285,300,-1204,-997
43285,720,-3413,-3000
43285,1500,-23940,-25715
43286,300,1616,243
43286,720,1875,1550
43286,1500,-7249,-8150
43287,300,875,1688
43287,720,6801,7040
43287,1500,22131,18219
43288,300,2588,393
43288,720,7801,1655
43288,1500,12903,4473
43289,300,902,868
43289,720,6844,6727
43290,300,2487,941
43290,720,5313,1309
43290,1500,12144,13241
43291,300,220,881
43291,720,471,2606
43291,1500,6781,6073
43292,300,1089,280
43292,720,2337,1645
43292,1500,32011,20113
43293,300,-813,-286
43293,720,752,329
43293,1500,19997,14080
43294,300,2723,1323
43294,720,3531,3101
43294,1500,6836,5805
43295,300,626,605
43295,720,-188,-1844
43295,1500,-1802,-11257
43296,300,-1314,-485
43296,720,-1178,2331
43296,1500,-12765,-10115
43297,300,298,284
43297,720,3573,3378
43298,300,-240,-213
43298,720,-1406,-654
43298,1500,2774,1790
43299,300,495,382
43299,720,1003,1562
43299,1500,14407,20178
43300,300,1019,716
43300,720,2680,1638
43300,1500,7083,13387
43301,300,227,-31
43301,720,376,-246
43301,1500,-323,-2238
43302,300,2394,2537
43302,720,6419,3358
43302,1500,6097,5460
43303,300,4528,1882
43303,720,9645,5724
43303,1500,11644,8661
43304,300,-355,-992
43304,720,464,-1806
43304,1500,5275,4261
43305,300,-2112,-2138
43305,720,-10789,-6969
43305,1500,-13281,-9912
43306,300,-141,191
43306,720,1201,1673
43306,1500,183,-1787
43307,300,666,910
43307,720,-475,625
43307,1500,-506,-1668
43308,300,1319,1277
43308,720,688,1481
43308,1500,4539,8492
43309,300,1690,2017
43309,720,-2081,-2239
43309,1500,-9252,-10606
43310,300,-1292,-374
43310,720,179,2861
43310,1500,-3074,343
43311,300,-95,-270
43311,720,-855,-1317
43311,1500,-9789,-14234
43312,300,414,217
43312,720,1316,76
43312,1500,3749,5592
43313,300,-12,-244
43313,720,-3992,-4255
43313,1500,-15648,-16750
43314,300,-2672,-114
43314,720,-4715,-1909
43314,1500,-16379,-11185
43315,300,-566,598
43315,720,-1566,-2358
43315,1500,-3816,-9378
43316,300,1030,616
43316,720,3520,3645
43316,1500,18320,19929
43317,300,148,-752
43317,720,1979,42
43317,1500,25252,9373
43318,300,-1556,-2074
43318,720,-3224,-3122
43318,1500,-3794,-2380
43319,300,-1242,-249
43319,720,-4794,-5185
43319,1500,-14270,-19112
43320,300,448,494
43320,720,69,-667
43320,1500,-2704,-3185
43321,300,531,512
43321,720,3558,2278
43321,1500,18640,11573
43322,300,274,-69
43322,720,885,199
43322,1500,-2847,-8311
43323,300,-540,1052
43323,720,-1689,980
43324,300,-514,-730
43324,720,341,1460
43324,1500,6412,13191
43325,300,-240,-470
43325,720,-1522,580
43325,1500,714,6920
43326,300,309,-324
43326,720,1272,-85
43326,1500,518,1195
43327,300,669,176
43327,720,452,2857
43327,1500,8884,16189
43328,300,1430,2503
43328,720,5174,6895
43328,1500,8409,10214
43329,300,-1955,-1528
43329,720,-6479,-3553
43329,1500,-28063,-24605
43330,300,-427,572
43330,720,-3462,-4176
43330,1500,917,2749
43331,300,289,422
43331,720,1960,1816
43331,1500,29415,25958
43332,300,-1554,-1037
43332,720,-4996,-3576
43332,1500,-893,1023
43333,300,-1155,-1007
43333,720,-1083,-54
43334,300,655,263
43334,720,4444,1126
43334,1500,16601,17094
43335,300,163,535
43335,720,1373,3164
43335,1500,8999,19767
43336,300,-1148,-856
43336,720,2183,2772
43336,1500,2145,5564
43337,300,702,-268
43337,720,2364,3514
43337,1500,14440,13489
43338,300,-1203,-1552
43338,720,-3182,-2242
43338,1500,-15408,-14949
43339,300,-136,-48
43339,720,-2302,-3137
43339,1500,-1283,-1111
43340,300,395,88
43340,720,4744,4791
43340,1500,12054,14475
43341,300,620,-150
43341,720,1454,-118
43341,1500,4751,3291
43342,300,1121,498
43342,720,5214,4681
43342,1500,6625,8990
43343,300,290,1191
43343,720,-777,661
43343,1500,-3686,-3151
43344,300,-1539,-1237
43344,720,-963,637
43344,1500,-10603,-1470
43345,300,458,-82
43345,720,1546,929
43345,1500,357,3436
43346,300,189,636
43346,720,-985,-1107
43346,1500,-2168,-688
43347,300,-130,-404
43347,720,-1009,-1839
43347,1500,90,-2999
43348,300,-97,-889
43348,720,-884,-1247
43348,1500,-1571,-1848
43349,300,712,907
43349,720,1972,4096
43349,1500,5128,4508
43350,300,761,1201
43350,720,2604,3419
43350,1500,6137,9762
43351,300,-434,-240
43351,720,-4196,-3335
