match_id,times,rad_gold_adv,rad_xp_adv
194,300,1631,604
194,720,1578,64
194,1500,-284,-7831
195,300,-1067,-1441
195,720,564,-1677
195,1500,-5927,-7697
196,300,441,790
196,720,4273,5778
196,1500,9279,4790
197,300,-1269,-1088
197,720,-2926,-2700
197,1500,-2548,-2314
198,300,-820,-324
198,720,2116,1777
198,1500,6559,11904
199,300,915,1004
199,720,9102,8416
199,1500,25281,16316
200,300,-357,-746
200,720,-395,-380
200,1500,5223,4523
201,300,270,-492
201,720,-2237,-3825
201,1500,-7872,-10944
202,300,-1491,-1431
202,720,784,1517
202,1500,16073,16924
203,300,-105,-446
203,720,-1001,-2648
203,1500,3957,12625
204,300,-46,-623
204,720,1724,1253
204,1500,15282,19403
205,300,1011,1985
205,720,124,2424
205,1500,-546,-941
206,300,345,-394
206,720,2677,447
206,1500,17700,9571
207,300,-971,-878
207,720,-2359,-2700
207,1500,-3487,-2478
208,300,968,58
208,720,1620,91
208,1500,8798,8968
209,300,392,246
209,720,1373,-998
209,1500,-12715,-18799
210,300,-59,-1305
210,720,1540,-1206
210,1500,-427,-6837
211,300,-714,-256
211,720,-484,-731
211,1500,-9897,-13809
212,300,1203,525
212,720,549,1640
212,1500,4183,6701
213,300,1049,176
213,720,236,130
213,1500,-1275,-2388
214,300,163,214
214,720,2222,4191
214,1500,7434,6757
215,300,-218,-120
215,720,256,1418
215,1500,15728,18926
216,300,-744,213
216,720,-1097,-236
216,1500,-2677,-5280
217,300,342,1193
217,720,2268,885
217,1500,4183,1404
218,300,-836,-583
218,720,2881,2069
218,1500,14176,18970
219,300,1663,1315
219,720,4348,5183
219,1500,8730,9534
220,300,-2858,-2095
220,720,-6058,-1734
220,1500,-18597,-12109
221,300,788,-413
221,720,1376,-1249
221,1500,-3254,-8261
222,300,1097,629
222,720,77,-2490
222,1500,6098,2021
223,300,-1113,-1241
223,720,-4967,-4622
223,1500,-6812,-5294
224,300,852,540
224,720,-753,-441
224,1500,-3114,-1989
225,300,-401,665
225,720,-2825,-1212
225,1500,-7942,-5064
226,300,1607,977
226,720,6687,3515
226,1500,17275,12391
227,300,-303,-1187
227,720,944,566
227,1500,2249,-508
228,300,-9,-163
228,720,1359,2403
228,1500,4484,5430
229,300,-988,-1651
229,720,-4680,-5562
229,1500,3782,6401
230,300,-1470,-624
230,720,-2490,-1114
230,1500,1564,6467
231,300,-1920,-918
231,720,-4593,-2162
231,1500,-1688,-369
232,300,1377,386
232,720,326,-1795
232,1500,688,-6496
233,300,1012,499
233,720,146,-2
233,1500,7038,3648
234,300,-337,-289
234,720,-631,-1137
234,1500,6056,8221
235,300,325,52
235,720,-2337,-2239
235,1500,439,1506
236,300,1531,767
236,720,1307,1354
236,1500,-1074,-315
237,300,-1955,-1337
237,720,-4607,-1589
237,1500,-19256,-17284
238,300,388,283
238,720,2679,2542
238,1500,-5356,-10447
239,300,-1605,-1149
239,720,-593,-3181
239,1500,-27985,-26790
240,300,831,187
240,720,2713,233
240,1500,11260,12649
241,300,-2748,-1127
241,720,-4607,-4393
241,1500,-120,1413
242,300,544,668
242,720,1313,1922
242,1500,8036,10784
243,300,-335,224
243,720,1047,3076
243,1500,1872,4141
244,300,-1895,-357
244,720,819,930
244,1500,5979,8931
245,300,-918,-1305
245,720,-7307,-7908
245,1500,-17356,-16004
246,300,794,743
246,720,-1875,-2647
246,1500,-7792,-7701
247,300,-573,-940
247,720,-1696,-2558
247,1500,3202,5854
248,300,-160,441
248,720,-268,247
248,1500,6730,694
249,300,925,-530
249,720,3588,3597
249,1500,2815,33
250,300,875,703
250,720,3679,3163
250,1500,6727,5103
251,300,-282,-729
251,720,1515,-207
251,1500,6766,4591
252,300,-1566,-1129
252,720,-5435,-2814
252,1500,-8867,-2288
253,300,-700,-2322
253,720,1710,-2217
253,1500,4513,-1045
254,300,-1456,-1656
254,720,-823,-1510
254,1500,9604,4529
255,300,528,857
255,720,1369,772
255,1500,720,-2163
256,300,-226,-428
256,720,3182,1900
256,1500,7804,9302
257,300,362,-1206
257,720,4164,2485
258,300,-1840,-1693
258,720,-752,-1830
258,1500,-10632,-14972
259,300,27,485
259,720,5016,7371
259,1500,29283,34686
260,300,-427,422
260,720,-3668,-4473
260,1500,-5973,-9012
261,300,-1847,-2575
261,720,-4454,-5781
261,1500,-15588,-18133
262,300,-398,-1518
262,720,-2034,-2887
262,1500,-2648,-2842
263,300,-415,-84
263,720,2165,2076
263,1500,15846,12115
264,300,2553,2175
264,720,7077,4078
264,1500,12174,10878
265,300,-538,225
265,720,714,1920
265,1500,14504,8539
266,300,1055,1056
266,720,1912,811
266,1500,8154,7609
267,300,-236,147
267,720,-776,-1114
267,1500,2212,3101
268,300,835,579
268,720,597,1052
268,1500,-2537,-8344
269,300,810,36
269,720,1567,-1036
269,1500,-3453,-9447
270,300,950,1033
270,720,199,-1013
270,1500,-563,-3614
271,300,-210,-1303
271,720,-1924,-4224
271,1500,1134,-2851
272,300,1290,292
272,720,3218,3172
272,1500,-1771,2285
273,300,621,82
273,720,3469,2846
273,1500,28811,25580
274,300,-653,296
274,720,-4722,-4274
274,1500,-6211,-6341
275,300,1344,172
275,720,973,-775
275,1500,22333,15932
276,300,-1749,-413
276,720,-2260,551
276,1500,-3551,-5178
277,300,-223,499
277,720,979,1597
277,1500,4603,5333
278,300,-1043,-2275
278,720,-1914,-1458
278,1500,3578,8177
279,300,-1507,-794
279,720,-717,-184
279,1500,99,6846
280,300,-809,273
280,720,-1365,693
280,1500,-1338,6010
281,300,-1215,-1494
281,720,-5436,-6176
281,1500,-13434,-18253
282,300,2451,2020
282,720,2090,769
282,1500,2944,-2773
283,300,1479,-536
283,720,2411,1125
283,1500,7136,6192
284,300,-491,-865
284,720,-3823,-3437
284,1500,-1800,3202
285,300,622,-764
