match_id,times,tot_gold_rad,tot_gold_dire,tot_xp_rad,tot_xp_dire
2352,300,5461,5783,6391,6226
2352,720,14395,17642,15977,17488
2352,1500,46477,38775,49931,39879
2353,300,4999,6883,5744,8001
2353,720,14349,19196,16187,21528
2353,1500,32559,48136,37537,54487
2354,300,5022,6926,5780,6966
2354,720,15206,20808,15181,19464
2354,1500,43526,42542,47074,46918
2355,300,6883,6461,7059,7405
2355,720,18632,18305,20437,21116
2355,1500,48763,40632,53435,46887
2356,300,6529,4571,6717,5132
2356,720,18471,12033,17796,13172
2356,1500,46031,30463,47795,32171
2357,300,5790,6110,5696,5662
2357,720,15296,17043,15105,17316
2357,1500,44480,35943,51708,37765
2358,300,5966,6047,6993,6233
2358,720,17050,14457,18459,16442
2358,1500,51078,34367,57443,37605
2359,300,5245,6400,6117,6928
2359,720,14912,17370,15771,18013
2359,1500,47427,42130,49091,48746
2360,300,5190,4097,6506,4877
2360,720,13794,11692,14728,13400
2360,1500,33994,36513,37656,38449
2361,300,7110,5668,6253,7028
2361,720,19685,16237,19329,18545
2361,1500,52033,43458,51149,49914
2362,300,5693,7066,6980,5938
2362,720,15603,19105,17041,17143
2362,1500,37229,47564,39506,44768
2363,300,5941,4732,5615,5811
2363,720,16113,15946,16355,18369
2363,1500,47320,42721,51371,45407
2364,300,5960,5671,7046,6833
2364,720,16748,16133,17630,18579
2364,1500,40302,42383,43557,51448
2365,300,5096,6723,5636,7043
2365,720,18010,17323,18725,18003
2365,1500,44918,41390,53231,48659
2366,300,4812,6109,6986,6388
2366,720,17860,16811,22700,16603
2366,1500,48618,40375,59066,42967
2367,300,5320,4754,5780,6099
2367,720,13483,16023,13483,17211
2367,1500,33800,43742,34939,48407
2368,300,4761,5702,5473,5932
2368,720,12757,19241,14390,19029
2368,1500,39781,43841,40971,49882
2369,300,4167,5581,5628,6062
2369,720,11128,14921,13214,15854
2369,1500,29160,41512,30472,44246
2370,300,5785,7779,6351,6472
2370,720,16409,21738,17291,20314
2370,1500,43665,56241,47527,58868
2371,300,5916,4879,6221,6000
2371,720,16893,16040,17757,17101
2371,1500,47603,39142,48512,41235
2372,300,5391,4908,6777,5075
2372,720,13447,13440,15815,14097
2372,1500,39724,35916,49608,38527
2373,300,4878,5807,5930,6607
2373,720,11047,17907,13135,18854
2373,1500,29265,40808,33938,43196
2374,300,5852,5187,6496,6025
2374,720,16614,14106,17790,15243
2374,1500,49964,36267,44847,38444
2375,300,5881,5145,6413,5807
2375,720,17022,14479,18175,16950
2375,1500,44255,35405,44794,39635
2376,300,5219,6936,6014,7044
2376,720,14625,20348,17057,21078
2376,1500,39013,52745,43927,54078
2377,300,5656,4819,6496,5521
2377,720,19039,13866,18426,14960
2377,1500,51674,36576,48681,39350
2378,300,5606,5954,6446,5896
2378,720,17560,16441,18088,16889
2378,1500,42204,47747,41003,48433
2379,300,6101,6105,6598,6437
2379,720,18860,18013,18323,18515
2379,1500,57545,45572,54709,46534
2380,300,4740,4507,6458,5622
2380,720,13396,11872,16520,13853
2380,1500,39174,33131,46291,40378
2381,300,5856,5783,6206,5870
2381,720,16882,16875,17666,19472
2381,1500,55943,39222,59141,43122
2382,300,6766,5543,6710,6150
2382,720,17689,14171,19843,16146
2382,1500,36458,44921,38886,52705
2383,300,5692,6305,6147,6527
2383,720,16358,14611,18107,15613
2383,1500,42386,42243,45606,45528
2384,300,7399,5306,7360,5233
2384,720,19037,15413,18160,15841
2384,1500,52791,45126,50825,45936
2385,300,4688,4441,7533,5244
2385,720,16494,12160,18111,13552
2385,1500,40138,35640,45532,40692
2386,300,4522,6625,5700,6467
2386,720,14687,18127,16234,18256
2386,1500,40711,47839,46727,51392
2387,300,6191,4881,5734,6129
2387,720,16237,16402,16749,18737
2387,1500,37866,53902,39080,52900
2388,300,6092,6612,5898,6417
2388,720,18332,15072,17323,14710
2388,1500,53019,40160,51551,39237
2389,300,6822,5137,6776,6647
2389,720,17885,14901,18094,16081
2389,1500,45824,37841,48779,37848
2390,300,7149,4403,7506,5358
2390,720,20082,13877,22510,15595
2390,1500,66625,31996,55149,32940
2391,300,7246,5080,6771,4987
2391,720,22714,14518,20845,15290
2391,1500,52101,34093,54515,35779
2392,300,6743,4363,6433,5551
2392,720,15740,15496,15719,17179
2392,1500,44116,42672,43472,49390
2393,300,7122,4496,7814,5854
2393,720,21076,11630,21376,13557
2393,1500,69435,31305,59762,28390
2394,300,4903,6430,5860,6216
2394,720,13729,15752,15607,17721
2394,1500,36807,36482,44117,40715
2395,300,7659,6366,6532,6227
2395,720,16975,18002,16699,19791
2395,1500,40906,47381,45495,55865
2396,300,6451,5428,6140,6206
2396,720,16988,16012,18532,17783
2396,1500,46063,39089,49488,40920
2397,300,6058,4700,6436,5789
2397,720,17467,15021,18431,16489
2397,1500,44178,39734,49249,43924
2398,300,7704,6162,7356,6178
2398,720,18683,17992,18732,19135
2398,1500,47539,46956,47298,51548
2399,300,5207,5573,5718,6247
2399,720,20616,17286,17405,17501
2400,300,5135,5752,6517,6333
2400,720,14704,17101,16676,17907
2400,1500,34764,46514,34618,43986
2401,300,5634,7071,4996,6412
2401,720,15422,21074,14577,19212
2401,1500,45174,51792,47279,53591
2402,300,6575,5717,6955,5695
2402,720,16729,15007,17635,15895
2402,1500,49401,39256,55552,40644
2403,300,6588,5074,6612,6676
2403,720,16378,16870,16868,18596
2403,1500,44427,41501,47666,47257
2404,300,5786,5150,6225,5988
2404,720,15572,12003,15560,14747
2404,1500,41980,32969,45491,38184
2405,300,6245,4938,7005,6091
2405,720,15654,12887,17000,14518
2405,1500,44104,33020,51422,35632
2406,300,5361,5829,5815,6103
2406,720,15862,15991,15414,17096
2406,1500,42471,42027,39780,46700
2407,300,6322,5765,6809,7470
2407,720,19119,17776,19447,21507
2407,1500,52038,49444,61908,63464
2408,300,5519,4719,6359,5432
2408,720,14930,12568,16577,13604
2408,1500,40096,29738,47807,30997
2409,300,5820,5522,5760,5586
2409,720,16204,14424,16572,15955
2409,1500,42330,37593,41027,40405
2410,300,5028,4708,6399,5828
2410,720,15340,15549,17737,17739
2410,1500,40028,33869,48319,38590
2411,300,6515,5787,6653,6199
2411,720,17775,15640,18612,16950
2411,1500,43906,44019,49715,48867
2412,300,5910,4085,4796,5638
2412,720,15216,13466,14818,16331
2412,1500,35704,40993,36525,48180
2413,300,4557,4702,4723,5135
2413,720,15026,15491,16552,17808
2413,1500,41211,42457,42711,44920
2414,300,5466,5394,5322,6260
2414,720,15170,15418,14777,17167
2414,1500,37853,44511,36053,45514
2415,300,5560,6038,5209,7077
2415,720,15841,15927,15725,18017
2415,1500,44854,43091,49809,50103
2416,300,4980,5874,5171,6395
2416,720,14317,15329,15568,16237
2416,1500,34607,37015,39624,42593
2417,300,6965,4976,7619,5948
2417,720,18408,17926,19534,21018
2417,1500,47796,42544,56303,50671
2418,300,4504,6140,5450,7111
2418,720,14264,16369,15864,18167
2418,1500,36650,57226,37578,56252
2419,300,5190,5679,5183,5061
2419,720,13413,17105,12352,14414
2419,1500,32848,40689,29284,35336
2420,300,5318,5059,6340,5960
2420,720,15221,14278,17136,11772
2421,300,5513,4833,6054,5548
2421,720,17236,12286,18465,13634
2421,1500,45641,37988,49234,42257
2422,300,6635,5747,6419,5765
2422,720,19658,18071,19463,16722
2422,1500,48894,40228,52920,41086
2423,300,6547,5760,6626,6032
2423,720,16301,16442,17108,16953
2423,1500,45876,54529,47645,61812
2424,300,6429,4910,7144,5601
2424,720,17877,12499,19229,14574
2424,1500,40499,37332,45561,44345
2425,300,5330,5990,6500,6249
2425,720,14432,18283,17015,17680
2425,1500,39131,48384,44389,53242
2426,300,7910,5223,8103,5704
2426,720,23299,13749,23161,16283
2426,1500,53927,47726,53167,56512
2427,300,6185,5713,5810,5905
2427,720,18955,18470,16611,18418
2427,1500,57084,37970,53101,38873
2428,300,5883,5224,6148,5132
2428,720,17983,16064,16908,14892
2428,1500,38058,47608,39865,46596
2429,300,6161,5348,6421,5667
2429,720,18004,13861,18070,14055
2429,1500,42129,44637,43867,51883
2430,300,6104,4123,6752,5744
2430,720,20178,12221,20680,14090
2430,1500,42464,42645,46650,52677
2431,300,5477,6372,6295,7715
2431,720,17574,19449,19605,20891
2431,1500,41180,53231,49088,60350
2432,300,5996,4669,6852,6197
2432,720,17380,13685,20447,15987
2432,1500,49051,35657,60236,42750
2433,300,5380,5618,6019,5950
2433,720,13361,18627,14305,18401
2433,1500,32969,46118,32539,50865
2434,300,7213,4309,7050,5009
2434,720,24136,14736,21676,15417
2434,1500,73581,50329,61864,52118
2435,300,6311,6668,6766,5976
2435,720,18379,17068,19579,17045
2435,1500,49434,39499,52476,40018
2436,300,6348,6243,6101,6566
2436,720,18202,16497,18161,16224
2436,1500,42237,45952,43627,48800
2437,300,5101,5591,6763,6569
2437,720,16367,15397,18057,17387
2437,1500,42573,37308,48689,43251
2438,300,6970,5671,7113,6763
2438,720,14996,16794,16801,18281
2438,1500,38877,49782,43850,56235
2439,300,5892,6202,6498,6647
2439,720,15667,17021,17475,17189
2439,1500,34806,42033,37461,49134
2440,300,6522,5283,6774,5526
2440,720,17517,15487,18177,16332
2440,1500,42763,43323,44422,43924
2441,300,5703,6100,5645,6301
2441,720,14712,19578,15195,21080
2441,1500,40305,52017,40690,56253
2442,300,4935,4372,6097,5402
2442,720,13835,12714,15520,14838
2442,1500,36948,36087,47099,43532
2443,300,5827,6470,6125,6628
2443,720,18541,16357,19930,17617
2443,1500,47576,41733,54771,46920
2444,300,5808,5472,6471,4877
2444,720,19096,13845,19661,14591
2444,1500,57933,34804,53528,37065
2445,300,5281,4160,6829,5471
2445,720,15295,17357,15473,16873
2445,1500,41664,46763,44384,48116
2446,300,5916,4723,6138,6122
2446,720,18429,15097,17209,17165
2446,1500,46155,39626,48665,42426
2447,300,7566,6945,7761,7215
2447,720,16533,20567,18610,20361
2447,1500,39862,43136,44574,45942
2448,300,6849,5388,5221,5707
2448,720,16391,15939,14537,16540
2448,1500,44206,38878,42860,41612
2449,300,4485,5947,5948,5521
2449,720,15643,15462,15933,14462
2449,1500,42535,33842,46557,31016
2450,300,5911,6177,6982,6515
2450,720,19063,17477,20371,19095
2450,1500,40233,56836,43918,59612
2451,300,5200,6391,5925,5802
2451,720,14003,16809,16384,15814
2451,1500,36601,44956,41457,45582
2452,300,5301,6375,6274,6314
2452,720,16046,17829,17056,19271
2452,1500,39176,45614,42943,53952
2453,300,6958,4965,7408,5655
2453,720,20521,14862,21430,16408
2453,1500,51046,38566,49071,35360
2454,300,5388,4890,6289,6716
2454,720,14035,15343,14747,17131
2454,1500,30350,41342,33273,47733
2455,300,6132,5461,6696,6350
2455,720,16892,17180,18412,19267
2455,1500,45114,44405,53455,54296
2456,300,5557,4204,6488,6460
2456,720,14311,10955,16257,15015
2456,1500,43471,29850,50669,38559
2457,300,4364,5021,5941,6091
2457,720,12043,16399,14486,18379
2457,1500,30885,41988,35703,47400
2458,300,5494,5803,5941,5333
2458,720,14776,15025,15275,15189
2458,1500,37061,42107,38574,49720
2459,300,4193,4923,6010,5679
2459,720,12969,13666,15990,15425
2460,300,5479,6075,6209,6008
2460,720,14587,18765,15677,17661
2460,1500,37892,47484,41448,52215
2461,300,5472,6235,6335,6653
2461,720,13373,18560,15286,18651
2461,1500,38130,44965,42130,48383
2462,300,7131,5000,6548,5212
2462,720,19679,15336,18356,16444
2462,1500,50496,42599,51911,44888
2463,300,6382,5583,6774,6575
2463,720,15440,14821,16561,16354
2463,1500,40150,37429,42330,38272
2464,300,6458,5932,7099,6435
2464,720,15969,16712,17447,17821
2464,1500,39066,42098,44114,50410
2465,300,5750,6370,6070,7156
2465,720,15908,17640,16783,18133
2465,1500,40088,45175,42719,49953
2466,300,8227,6047,7095,6170
2466,720,22716,15623,21245,15877
2466,1500,61647,41501,58432,45154
2467,300,5502,5662,6807,6024
2467,720,17275,15990,19646,17795
2467,1500,48127,41745,53403,46300
2468,300,6306,4531,6535,4795
2468,720,17827,13189,17128,14650
2468,1500,45430,42375,52426,50734
2469,300,5777,5349,5784,5817
2469,720,16992,14201,17854,14600
2469,1500,39170,37822,45097,41576
2470,300,4627,4916,5736,5828
2470,720,16349,15036,14797,16507
2470,1500,38595,41051,37871,46220
2471,300,4923,6314,4991,6639
2471,720,13459,19389,11969,18732
2471,1500,39921,48358,39243,47126
2472,300,5329,7122,6066,6918
2472,720,13643,17167,15354,17465
2472,1500,38140,45968,42207,43785
2473,300,5750,5463,6300,5709
2473,720,16874,14267,18196,13701
2473,1500,42029,37004,45792,35548
2474,300,6083,4898,6795,6153
2474,720,18606,13795,18628,16113
2474,1500,44617,44011,49145,50574
2475,300,5221,5358,5351,6781
2475,720,15797,15855,16996,19122
2475,1500,43156,42053,45912,48490
2476,300,6357,6081,5897,6687
2476,720,17217,19923,17363,20034
2476,1500,44032,50190,49402,52940
2477,300,5821,5204,6440,6412
2477,720,16132,14295,18591,17679
2477,1500,37360,40229,43299,48026
2478,300,6572,5623,7600,6905
2478,720,21711,16692,24914,20262
2478,1500,57020,45451,70161,54844
2479,300,5716,6752,6306,6629
2479,720,18833,17692,19185,18786
2480,300,5648,5504,5189,6402
2480,720,19174,17182,18130,18358
2480,1500,44980,47701,47880,55441
2481,300,4990,5431,5974,5613
2481,720,16095,14486,17850,16146
2481,1500,35987,38672,38434,45554
2482,300,5349,4751,6154,6141
2482,720,16592,12162,17147,13606
2482,1500,40724,31875,44744,33718
2483,300,5119,5368,6292,5798
2483,720,14332,14150,16179,14689
2483,1500,34147,35010,40145,39523
2484,300,7027,6178,6662,5365
2484,720,17031,17956,17366,16752
2484,1500,37891,47161,39066,49881
2485,300,5287,4175,5688,4754
2485,720,15610,13597,14667,14352
2485,1500,44760,38165,46228,39701
2486,300,5917,6814,6146,6775
2486,720,19135,16889,21138,16925
2486,1500,58543,35546,63997,34869
2487,300,5762,5963,6466,5849
2487,720,14709,16841,16302,18057
2487,1500,34551,46410,39059,51250
2488,300,5656,4851,6960,6348
2488,720,15136,13718,18540,17413
2488,1500,38715,38525,43762,47058
2489,300,6612,5907,6491,6776
2489,720,17650,18746,18365,20803
2489,1500,37292,46968,41689,54878
2490,300,5831,7166,5522,6930
2490,720,13078,20522,12645,20186
2491,300,6498,7199,6685,6956
2491,720,19365,15979,20491,17058
2491,1500,55625,43850,63661,46474
2492,300,5367,6039,6755,7066
2492,720,16781,16566,17704,19984
2492,1500,34014,47392,37765,55618
2493,300,6135,5559,6603,5460
2493,720,17817,13126,18229,12921
2493,1500,61587,29130,55818,28174
2494,300,5883,6155,7086,5945
2494,720,19375,15833,22355,16319
2494,1500,48851,47246,53401,51577
2495,300,6610,5530,6863,5694
2495,720,17864,16460,17225,16607
2495,1500,40966,41736,45245,42904
2496,300,6043,5383,6373,5196
2496,720,17672,14429,18252,14282
2496,1500,36529,42818,35557,43194
2497,300,6070,4912,6050,6110
2497,720,16783,15955,16605,16552
2497,1500,41228,42783,45232,45176
2498,300,5686,6040,6698,6329
2498,720,17430,17397,20255,18601
2498,1500,51419,39482,59929,46463
2499,300,6846,4726,7189,6191
2499,720,19202,14825,21299,16499
2499,1500,41518,43142,46047,52949
2500,300,4679,5786,5921,6756
2500,720,18517,19255,20223,18930
2500,1500,46379,47149,53569,56349
2501,300,5496,4897,5676,5455
2501,720,14586,14848,15492,16066
2501,1500,38869,44036,41398,48046
2502,300,6529,4864,7175,6285
2502,720,18876,15676,17434,17642
2502,1500,46976,46523,52014,53663
2503,300,6368,5858,6854,6005
2503,720,16936,15466,17080,16009
2503,1500,41930,43874,47050,50249
2504,300,5174,5698,6711,6430
2504,720,15150,19219,17501,18669
2504,1500,38975,44468,49237,51508
2505,300,7068,4120,6944,5050
2505,720,16293,14618,15889,14524
2505,1500,48610,33054,57119,34545
2506,300,5434,5249,6271,5755
2506,720,14652,17497,15299,17101
2506,1500,36579,43032,41648,45010
2507,300,5332,6810,6350,6977
2507,720,16394,20134,17340,20274
2507,1500,39286,45505,41864,50403
2508,300,5693,5607,5552,5514
2508,720,16157,14202,15764,14946
2508,1500,40277,34434,40970,36530
2509,300,6403,5318,6632,5887
2509,720,17781,16574,17940,18167
2509,1500,47857,42149,54212,48748
2510,300,5609,5647,5927,6362
2510,720,15647,16703,14728,17325
2510,1500,45236,50605,42068,51371
2511,300,6241,3934,6489,5699
2511,720,15333,13227,16326,17003
2511,1500,47621,25901,45835,28300
2512,300,4660,5190,5005,6183
2512,720,13117,14471,14245,16035
2512,1500,44259,35483,51613,39371
2513,300,4665,5959,6282,7013
2513,720,13587,14290,16672,16343
2513,1500,41424,40466,46029,48102
2514,300,5607,5083,5820,6279
2514,720,16294,16514,17987,18620
2514,1500,38958,41253,42577,50946
2515,300,6386,5740,6621,6234
2515,720,15949,19337,16374,21019
2515,1500,36440,53599,39640,54863
2516,300,4659,6426,5831,6883
2516,720,13944,18630,15404,20659
2516,1500,36944,43413,36487,53246
2517,300,5620,4787,6009,5580
2517,720,15785,14167,16991,14434
2517,1500,40279,38303,43089,39008
2518,300,5848,6147,6737,6077
2518,720,16813,19349,17279,18569
2518,1500,42513,49470,43382,46730
2519,300,5049,5972,6707,7241
2519,720,14793,14675,17982,17684
2519,1500,44355,31179,53575,35646
2520,300,5869,4948,6616,4669
2520,720,19406,15303,16749,15213
2520,1500,51499,45804,53526,51009
2521,300,4408,6753,5377,7164
2521,720,16994,20261,17189,20115
2521,1500,40936,45160,42350,51913
2522,300,6700,5740,6880,6046
2522,720,15811,17917,15511,18317
2522,1500,36469,40672,36831,42454
2523,300,6710,5985,6044,6270
2523,720,17284,18186,16780,19865
2523,1500,44258,44575,49345,51367
2524,300,5650,5424,5870,6163
2524,720,18345,16032,17327,15628
2524,1500,45088,47404,46193,49574
2525,300,5867,5639,6606,6671
2525,720,15544,15163,16965,17157
2525,1500,37260,35932,44475,39721
2526,300,5811,6039,6268,7135
2526,720,15447,16286,16792,17030
2526,1500,41933,41404,50234,46041
2527,300,5550,4189,6849,5262
2527,720,22009,10074,19022,12076
2528,300,4655,5370,5981,6479
2528,720,13405,17276,16095,20235
2528,1500,35883,43562,41484,50271
2529,300,5417,4891,6375,5031
2529,720,16062,13529,16487,13498
2529,1500,38772,39431,43249,44238
2530,300,5766,6609,6697,5868
2530,720,16850,17945,19824,18277
2530,1500,42602,45432,50161,57405
2531,300,6576,6117,6743,6694
2531,720,17277,18365,17236,20931
2531,1500,40657,52876,43202,65290
2532,300,5753,4711,6567,5171
2532,720,17313,15855,18080,17204
2532,1500,48349,32197,52857,36404
2533,300,5189,6152,6311,6350
2533,720,18834,15804,18758,17250
2533,1500,44634,42753,44867,43124
2534,300,6665,5658,7594,6898
2534,720,20317,18369,19785,21129
2534,1500,43618,46521,43691,53421
2535,300,5574,4523,6442,6138
2535,720,14813,13999,16705,16517
2535,1500,43722,32953,49697,35662
2536,300,6904,6023,6752,5896
2536,720,18897,16325,17742,15831
2536,1500,42893,40914,50502,45543
2537,300,6892,5663,6335,5781
2537,720,16375,16971,15595,16933
2537,1500,47184,44965,47532,48121
2538,300,6377,6323,7115,6305
2538,720,14616,23028,16078,23039
2539,300,5919,5239,7375,6819
2539,720,17889,15484,21360,17946
2539,1500,61623,33703,61249,36662
2540,300,6429,6338,6317,6653
2540,720,16897,17660,16824,17149
2540,1500,36595,45427,32706,45940
2541,300,5307,5391,6748,5961
2541,720,15971,15516,17715,17059
2541,1500,37318,39195,43251,45406
2542,300,5535,4828,5776,5830
2542,720,15516,15823,16495,16462
2542,1500,38795,40365,41432,46011
2543,300,5690,4314,6563,5917
2543,720,14025,12264,14423,14294
2543,1500,32612,36174,33265,45065
2544,300,5269,5778,6479,6823
2544,720,16875,14847,18859,17514
2544,1500,47756,33940,54968,39841
2545,300,6140,6458,6860,5971
2545,720,17043,17503,18374,16343
2545,1500,45566,43879,49228,43105
2546,300,8066,6316,8084,5335
2546,720,20880,16130,20042,15591
2546,1500,51102,39901,51437,40291
2547,300,6033,7496,6708,7479
2547,720,15161,18978,16395,20155
2547,1500,45915,43870,54447,49701
2548,300,5077,5836,5647,7513
2548,720,14144,16378,15424,19702
2548,1500,37262,41270,43798,48591
2549,300,5709,5501,5566,5881
2549,720,16278,14785,16574,15512
2549,1500,39971,41759,45565,48303
2550,300,5846,4943,6305,5212
2550,720,15410,12362,15838,13881
2550,1500,38470,32418,40961,37738
2551,300,6393,6493,6980,5841
2551,720,19419,17531,21660,15526
2551,1500,46272,43131,53925,43880
2552,300,5788,6945,6738,7076
2552,720,18421,19747,20420,20000
2552,1500,44705,57379,51388,63585
2553,300,5211,5535,6554,6536
2553,720,15523,14218,17046,16206
2553,1500,43906,37471,52997,43609
2554,300,5628,5750,7463,7485
2554,720,20253,12467,23296,15061
2554,1500,57282,33858,62728,39490
2555,300,6924,5426,7475,6470
2555,720,17485,16677,19172,18606
2555,1500,41925,54052,45544,59782
2556,300,5033,6067,5889,6743
2556,720,15929,16175,18399,16269
2556,1500,47773,43757,53696,46432
2557,300,6234,5673,6828,6261
2557,720,15835,16356,16622,18169
2557,1500,40475,45198,44874,44054
2558,300,5568,4593,6569,5690
2558,720,14343,14762,14433,16454
2558,1500,35193,37952,37177,42590
2559,300,6917,6358,6885,6979
2559,720,18494,18931,18977,19753
2559,1500,44599,47744,47931,53598
2560,300,4995,6302,5638,6965
2560,720,13797,18054,14574,17527
2560,1500,39986,43770,40607,44114
2561,300,5379,4941,6333,5605
2561,720,15681,15239,17942,16517
2561,1500,35183,47420,39320,54838
2562,300,4824,5369,5130,5819
2562,720,14433,15136,15602,16236
2562,1500,37910,42682,41523,46862
2563,300,5177,5657,6841,6101
2563,720,14084,15093,18306,16942
2563,1500,33966,37126,40936,42971
2564,300,5334,4535,5664,5693
2564,720,14444,15421,14380,17467
2564,1500,34750,38607,33702,45714
2565,300,5678,3817,6646,5748
2565,720,14455,12144,16820,15400
2565,1500,37091,35196,45872,45939
2566,300,6299,5776,6867,7073
2566,720,18259,14176,19893,15961
2566,1500,50696,34505,50021,37566
2567,300,7203,5194,7652,5792
2567,720,21700,14838,17998,15821
2567,1500,56498,48141,52587,52109
2568,300,5356,5493,6019,5731
2568,720,14034,14695,15014,15640
2568,1500,36476,38346,40646,44654
2569,300,5498,5888,6027,6803
2569,720,16099,17074,18715,17883
2569,1500,40718,38643,48114,41635
2570,300,6640,5773,6411,6677
2570,720,18329,18611,18313,20120
2570,1500,46696,43898,48777,46149
2571,300,4898,5252,5801,6247
2571,720,13754,14340,15105,17139
2571,1500,36061,40167,43585,49540
2572,300,4756,6108,5630,6252
2572,720,14757,18938,14954,18797
2572,1500,41416,42804,42458,47174
2573,300,8213,6887,7256,4885
2574,300,5183,5562,5319,5762
2574,720,16224,14750,16369,14875
2574,1500,38538,40786,38197,40450
2575,300,7069,5140,7246,6145
2575,720,18277,15758,19372,17444
2575,1500,53635,40489,52891,41549
2576,300,5892,5056,6844,5885
2576,720,16806,14013,18339,14812
2576,1500,48527,34556,50720,38096
2577,300,6614,6303,6381,6741
2577,720,19800,19177,17884,18368
2577,1500,51464,43397,52698,46458
2578,300,4989,6519,5706,6837
2578,720,15340,15812,16502,15608
2578,1500,42201,35500,47359,38088
2579,300,6658,5826,6733,5448
2579,720,19660,18694,20290,15794
2579,1500,46671,41068,45184,37364
2580,300,5743,6262,5918,6512
2580,720,18780,17462,19658,17896
2580,1500,45064,47859,45526,51773
2581,300,4607,5532,6064,6376
2581,720,12772,16877,15042,19802
2581,1500,36256,47814,39581,50231
2582,300,5821,6459,6160,6565
2582,720,15918,17936,16319,17324
2582,1500,46089,41281,52132,43085
2583,300,4560,6096,5872,6280
2583,720,17721,16132,17482,16096
2583,1500,40775,37902,46258,41922
2584,300,6280,5084,7328,5275
2584,720,15668,15593,17987,15225
2584,1500,36170,45840,38615,49860
2585,300,5388,6168,5942,6725
2585,720,16399,15747,18247,16926
2585,1500,52089,39751,60082,44201
2586,300,5851,7434,7038,7527
2586,720,15859,19598,18931,22207
2586,1500,42297,52257,49698,57178
2587,300,5033,7064,6499,6982
2587,720,13835,18198,17949,16146
2587,1500,36171,54162,43398,57753
2588,300,5768,5608,6179,6476
2588,720,15837,14342,16590,15293
2588,1500,50641,38382,52044,43585
2589,300,5590,5615,5427,6188
2589,720,16616,15708,16066,15350
2589,1500,44895,48168,46226,50064
2590,300,7113,6572,6214,6290
2590,720,21554,18458,20230,19424
2590,1500,45808,58369,41962,60139
2591,300,5621,5852,6444,6561
2591,720,15516,14582,17032,14905
2591,1500,44438,39021,53146,43781
2592,300,5914,4079,6686,5007
2592,720,16301,14229,16454,15817
2592,1500,47663,32333,51604,33255
2593,300,4367,6840,5236,6783
2593,720,13670,18532,14145,18687
2593,1500,34097,45059,36428,45794
2594,300,6069,4989,6317,6535
2594,720,16308,17405,16737,19497
2594,1500,40249,40506,44807,43994
2595,300,6495,4724,7074,5264
2595,720,19758,15438,20219,14091
2595,1500,50863,40543,48437,38587
2596,300,5952,5552,6811,5567
2596,720,16825,15332,18278,16549
2596,1500,44227,40273,49290,41958
2597,300,5412,6392,6530,6911
2597,720,15829,18039,18964,19383
2597,1500,44548,43470,50352,48665
2598,300,5246,5295,5778,5846
2598,720,15699,15017,17485,15737
2598,1500,41804,45661,46818,52028
2599,300,6072,5647,6576,6028
2599,720,18198,15705,18883,15916
2599,1500,43173,42333,46889,46816
2600,300,6105,4567,6482,5231
2600,720,17534,13556,17282,13291
2600,1500,38420,37886,37731,38954
2601,300,5156,7379,5577,6701
2601,720,15159,21854,15328,20399
2601,1500,39164,61279,42428,57638
2602,300,5156,5958,6044,6438
2602,720,16556,15516,17861,16681
2602,1500,43030,41521,49815,50298
2603,300,4393,4670,5284,5915
2603,720,12847,16805,12978,19056
2603,1500,36223,47476,36651,52448
2604,300,6274,5583,6322,6460
2604,720,18030,15376,18381,16260
2604,1500,50779,41285,56423,45184
2605,300,5327,6420,5633,6220
2605,720,16493,17309,16386,16779
2605,1500,46552,43337,50663,46590
2606,300,5274,5911,5553,6525
2606,720,16334,18948,17282,20280
2606,1500,42213,47955,47031,56482
2607,300,6881,7757,7502,6894
2607,720,18398,19379,19357,20130
2607,1500,41200,55206,44668,58560
2608,300,6373,6585,6683,6547
2608,720,15151,20324,15058,18433
2608,1500,37297,46497,38407,42038
2609,300,5219,6904,6219,7574
2609,720,15709,21004,18025,23741
2609,1500,38676,68398,42217,64066
2610,300,5545,5999,5981,6788
2610,720,17684,16661,19435,16738
2610,1500,46246,39723,50967,42996
2611,300,5527,6359,6101,5317
2611,720,15354,17429,17359,16093
2611,1500,42307,44492,49312,45360
2612,300,6417,4923,6724,5972
2612,720,18904,13282,18754,15513
2612,1500,41983,41737,40839,48121
2613,300,6820,4830,6806,6194
2613,720,22164,16112,19404,18149
2613,1500,60778,38335,57180,38910
2614,300,5411,6974,6020,7904
2614,720,17846,17398,19044,19339
2614,1500,46478,43881,49523,51803
2615,300,6801,5045,6887,5627
2615,720,17442,17780,18472,18675
2615,1500,48855,39492,54849,39859
2616,300,6164,5605,6524,6140
2616,720,23226,20771,20707,11898
2617,300,5865,6074,6817,6094
2617,720,17100,14448,16836,13961
2617,1500,38404,43266,37852,45299
2618,300,4799,5278,5474,6208
2618,720,17047,15469,18337,16692
2618,1500,42928,43459,48026,50956
2619,300,5125,5980,5220,6346
2619,720,16688,19846,17440,18856
2619,1500,45386,46607,49096,45575
2620,300,6423,5370,6214,5531
2620,720,17767,16179,16819,17204
2620,1500,46975,40826,50635,44534
2621,300,5876,6495,6441,6479
2621,720,14768,19110,15043,18401
2621,1500,41008,44163,42800,46980
2622,300,4651,5950,4859,5141
2622,720,14239,17103,13722,15623
2622,1500,36324,39113,37547,38516
2623,300,4740,5750,5388,5767
2623,720,14832,14999,16402,15215
