match_id,times,rad_gold_adv,rad_xp_adv
21976,1500,-10638,-14372
21977,300,-223,21
21977,720,1546,1719
21977,1500,16956,10744
21978,300,719,430
21978,720,1342,236
21978,1500,-22600,-25128
21979,300,355,38
21979,720,-1430,-1697
21979,1500,575,-1293
21980,300,-550,-909
21980,720,-1961,-1920
21980,1500,-9056,-12757
21981,300,234,407
21981,720,2217,2031
21981,1500,20774,20471
21982,300,985,567
21982,720,4085,2808
21982,1500,10562,7548
21983,300,645,182
21983,720,-166,-858
21983,1500,2215,1762
21984,300,618,471
21984,720,2568,1756
21984,1500,6070,7345
21985,300,1141,346
21985,720,4921,1641
21985,1500,12076,4614
21986,300,-19,766
21986,720,2487,3277
21986,1500,-1579,-1644
21987,300,1603,339
21987,720,4116,-775
21987,1500,4059,-2905
21988,300,-892,-927
21988,720,-1603,-797
21988,1500,3592,6963
21989,300,292,-964
21989,720,-2274,-5538
21989,1500,-8125,-12563
21990,300,1120,722
21990,720,2175,1826
21990,1500,2396,-2605
21991,300,797,-199
21991,720,5583,5220
21991,1500,6876,8881
21992,300,-24,-344
21992,720,-2381,-2597
21992,1500,-10894,-11657
21993,300,-1033,-231
21993,720,-3443,-4958
21993,1500,-14640,-22663
21994,300,529,878
21994,720,4004,5025
21994,1500,12013,15904
21995,300,-340,526
21995,720,-1167,1091
21995,1500,-1880,-1716
21996,300,1502,1777
21996,720,5778,5433
21996,1500,26822,21276
21997,300,-40,115
21997,720,-1935,-1273
21997,1500,-4414,-2770
21998,300,1308,-185
21998,720,6196,3495
21998,1500,11935,14130
21999,300,980,877
21999,720,5522,6816
21999,1500,37810,24320
22000,300,-1742,-1863
22000,720,-2362,-3023
22000,1500,-8679,-15464
22001,300,1431,539
22001,720,2927,3851
22001,1500,23895,24301
22002,300,-3798,-2038
22002,720,-7011,-4529
22002,1500,-16825,-12989
22003,300,176,-654
22003,720,-2103,-3098
22003,1500,-14472,-17198
22004,300,681,784
22004,720,3530,2547
22004,1500,-3773,-2968
22005,300,356,133
22005,720,-254,-701
22005,1500,2931,4991
22006,300,-910,-913
22006,720,-3614,-4372
22006,1500,-21886,-20478
22007,300,-244,115
22007,720,5041,6703
22007,1500,27303,15320
22008,300,-436,-1382
22008,720,-1214,-1419
22008,1500,-2939,-2694
22009,300,87,-339
22009,720,1182,1691
22009,1500,5235,4407
22010,300,1912,651
22010,720,4151,3466
22010,1500,7658,5900
22011,300,1484,1172
22011,720,1235,1861
22011,1500,2110,1489
22012,300,221,341
22012,720,-917,-1221
22012,1500,-5683,-7419
22013,300,2245,557
22013,720,3331,613
22013,1500,8279,3397
22014,300,1520,1151
22014,720,3639,3428
22015,300,906,1053
22015,720,3596,1498
22015,1500,5601,7186
22016,300,-1364,-1754
22016,720,-203,-606
22016,1500,1404,3216
22017,300,-2075,-1695
22017,720,-3279,-5684
22017,1500,-18216,-23632
22018,300,-2736,-3149
22018,720,-7879,-6958
22018,1500,-17259,-17781
22019,300,873,360
22019,720,4223,4459
22019,1500,13593,14513
22020,300,782,443
22020,720,-1679,-1939
22020,1500,3714,-3318
22021,300,-989,153
22021,720,-1340,256
22021,1500,8832,14063
22022,300,-1121,-14
22022,720,178,547
22022,1500,1207,9339
22023,300,830,-36
22023,720,2221,-4
22023,1500,5999,8720
22024,300,756,390
22024,720,3585,2660
22024,1500,13102,4249
22025,300,2270,895
22025,720,2033,333
22025,1500,15580,11828
22026,300,773,779
22026,720,620,895
22026,1500,-1616,-2938
22027,300,-1141,-1511
22027,720,-6835,-6641
22027,1500,-29895,-19867
22028,300,2162,1383
22028,720,1873,1356
22028,1500,856,-2439
22029,300,1608,937
22029,720,7176,6480
22029,1500,36758,22500
22030,300,262,214
22030,720,1900,422
22030,1500,-7254,-11629
22031,300,-100,-582
22031,720,809,-1852
22031,1500,2397,2810
22032,300,-1245,-2123
22032,720,3997,1567
22032,1500,20136,16457
22033,300,-685,-1098
22033,720,2460,2689
22033,1500,9049,7699
22034,300,231,-825
22034,720,1529,1054
22034,1500,-5319,-14300
22035,300,-254,-68
22035,720,798,2443
22035,1500,-14013,-23793
22036,300,1520,271
22036,720,2512,-258
22036,1500,3596,963
22037,300,250,328
22037,720,4868,3348
22037,1500,5709,-223
22038,300,442,41
22038,720,-150,-1183
22038,1500,-23310,-20225
22039,300,-205,-9
22039,720,-787,-1116
22039,1500,1620,-1919
22040,300,26,169
22040,720,2880,3635
22040,1500,25011,32258
22041,300,983,1078
22041,720,2080,1841
22041,1500,8815,9204
22042,300,1876,897
22042,720,6701,3916
22042,1500,28790,17667
22043,300,1070,158
22043,720,1511,312
22043,1500,690,-6517
22044,300,277,-108
22044,720,3320,3818
22044,1500,2357,3098
22045,300,-1003,-807
22045,720,5057,5992
22045,1500,19454,21831
22046,300,-1287,-158
22046,720,-2201,-845
22046,1500,-1336,-4376
22047,300,189,1295
22047,720,2051,4373
22047,1500,16342,25591
22048,300,1471,339
22048,720,1826,-883
22048,1500,3347,915
22049,300,-402,163
22049,720,-2143,-984
22049,1500,1149,1350
22050,300,-193,65
22050,720,-209,-411
22050,1500,6226,8042
22051,300,1186,196
22051,720,1893,1889
22051,1500,1197,-2114
22052,300,892,446
22052,720,-971,-1392
22052,1500,1648,1718
22053,300,-1423,25
22053,720,-2285,436
22053,1500,1410,2884
22054,300,0,-697
22054,720,2484,2580
22054,1500,3330,3632
22055,300,-391,668
22055,720,-3057,-2606
22055,1500,-5752,-2571
22056,300,-839,-637
22056,720,-1676,-2881
22056,1500,-10426,-15516
22057,300,1054,816
22057,720,2661,2374
22057,1500,-1609,-1945
22058,300,360,-336
22058,720,-752,-4425
22058,1500,-1407,-3291
22059,300,-584,-259
22059,720,1956,3510
22059,1500,6376,7187
22060,300,96,85
22060,720,1317,1033
22060,1500,-227,-2511
22061,300,-1199,-1318
22061,720,-249,2514
22061,1500,-16063,-18620
22062,300,1058,1377
22062,720,8700,8753
22062,1500,23692,9660
22063,300,-1134,-1024
22063,720,-2684,-2369
22063,1500,-8364,-9497
22064,300,1346,842
22064,720,4115,3294
22064,1500,9438,7644
22065,300,-277,794
22065,720,1291,2822
22065,1500,324,2989
22066,300,-302,172
22066,720,1706,916
22066,1500,-1118,-1867
22067,300,643,389
22067,720,1394,-62
22067,1500,4406,6722
22068,300,435,1144
22068,720,2156,3105
22068,1500,-248,-571
22069,300,783,971
22069,720,2183,3681
22069,1500,13884,19427
22070,300,-661,-1335
22070,720,-3362,-2169
22070,1500,-10694,-14531
22071,300,481,-583
22071,720,-1828,-1016
22071,1500,1620,2511
22072,300,1604,918
22072,720,2647,3150
22072,1500,2887,2258
22073,300,947,-478
22073,720,1776,328
22073,1500,-7550,-13653
22074,300,-356,-1226
22074,720,280,-546
22074,1500,1033,2568
22075,300,1443,1004
22075,720,1244,4
22075,1500,-3302,-5067
22076,300,1728,1128
22076,720,2489,3325
22076,1500,7515,8739
22077,300,821,391
22077,720,-630,519
22077,1500,-3782,-3586
22078,300,-255,88
22078,720,341,987
22078,1500,1986,6500
22079,300,-569,-729
22079,720,1099,245
22079,1500,4368,1136
22080,300,-6,-41
22080,720,188,1483
22080,1500,908,2354
22081,300,189,-276
22081,720,-2417,-4350
22081,1500,-18710,-16318
22082,300,-488,-1097
22082,720,173,-1085
22082,1500,5106,8798
22083,300,-1712,-1783
22083,720,-417,-826
22083,1500,-8031,-15094
22084,300,-1132,-740
22084,720,51,-282
22084,1500,7949,8153
22085,300,-429,35
22085,720,-898,554
22085,1500,-2066,2293
22086,300,-522,-16
22086,720,-1595,-2344
22086,1500,-10713,-16117
22087,300,2071,1137
22087,720,699,-2734
22087,1500,2986,-5381
22088,300,102,-223
22088,720,-1674,-3365
22088,1500,-2467,-1536
22089,300,-455,-349
22089,720,-442,-2271
22089,1500,-10280,-17513
22090,300,1844,1261
22090,720,3966,3562
22090,1500,-1340,-3713
22091,300,-2255,-875
22091,720,-5427,-4352
22091,1500,-6407,-4652
22092,300,-1735,-1691
22092,720,-1767,-1002
22092,1500,-4828,-7272
22093,300,1407,1243
22093,720,2391,2331
22093,1500,21801,10121
22094,300,801,137
22094,720,1266,801
22094,1500,-5268,-4804
22095,300,722,1442
22095,720,-63,539
22095,1500,10329,7793
22096,300,-770,-530
22096,720,1109,1617
22096,1500,3098,8485
22097,300,3263,1988
22097,720,12894,9810
22098,300,456,876
22098,720,5023,5082
22098,1500,13637,15474
22099,300,-1498,-357
22099,720,-3660,-2694
22099,1500,-7956,-4411
22100,300,1865,194
22100,720,2799,-948
22100,1500,-176,-3007
22101,300,660,-269
22101,720,3465,-254
22101,1500,-5549,-15755
22102,300,1389,880
22102,720,1167,1016
22102,1500,1069,865
22103,300,-185,342
22103,720,582,1196
22103,1500,-2239,-6429
22104,300,-698,-910
22104,720,-2065,-2943
22104,1500,-3990,-5202
22105,300,-369,8
22105,720,-2314,-2156
22105,1500,-1300,195
22106,300,1979,1065
22106,720,3116,1928
22106,1500,6090,636
22107,300,650,288
22107,720,360,384
22107,1500,3204,6561
22108,300,-2107,-1174
22108,720,-5183,-3679
22108,1500,-20157,-15090
22109,300,-906,-929
22109,720,-1912,-1857
22109,1500,-2889,-2349
22110,300,-36,-841
22110,720,1704,322
22110,1500,-3109,-8483
22111,300,442,1027
22111,720,2063,896
22111,1500,-11460,-15148
22112,300,-1888,-2303
22112,720,-2831,-5010
22112,1500,-9793,-12620
22113,300,-1099,275
22113,720,-2745,-243
22113,1500,556,5353
22114,300,-248,396
22114,720,1587,2669
22114,1500,3145,4292
22115,300,2109,1974
22115,720,3196,430
22115,1500,23929,16873
22116,300,122,450
22116,720,2395,2577
22116,1500,3762,1347
22117,300,-243,-8
22117,720,2613,102
22117,1500,24809,16435
22118,300,876,69
22118,720,-785,-1738
22118,1500,-3500,-3630
22119,300,328,553
22119,720,3641,5061
22119,1500,16338,15574
22120,300,-2820,-2008
22120,720,-2437,-1897
22120,1500,-294,-3131
22121,300,-50,-617
22121,720,3403,3420
22121,1500,18304,19351
22122,300,-2282,-832
22122,720,-2151,-962
22122,1500,-11846,-13957
22123,300,-412,642
22123,720,-606,1699
22123,1500,1651,4039
22124,300,-220,-261
22124,720,-2223,-2657
22124,1500,-9233,-10159
22125,300,-8,482
22125,720,687,1263
22125,1500,-6558,-12182
22126,300,-884,-251
22126,720,-2241,-850
22126,1500,-4096,-5164
22127,300,-785,-1437
22127,720,263,-1334
22127,1500,-449,1385
22128,300,873,196
22128,720,-675,-543
22128,1500,-11321,-16353
22129,300,557,-1349
22129,720,970,-687
22129,1500,14607,15887
22130,300,631,27
22130,720,-68,-116
22130,1500,-2067,-5168
22131,300,2444,1214
22131,720,1997,482
22131,1500,-3429,-2534
22132,300,657,-200
22132,720,3536,4113
22132,1500,19566,19171
22133,300,-457,-1002
22133,720,-1519,-3383
22133,1500,-3844,-9779
22134,300,-668,-761
22134,720,-2362,-2395
22134,1500,-15391,-13125
22135,300,1504,856
22135,720,4593,2413
22135,1500,10133,12111
22136,300,100,330
22136,720,206,1374
22136,1500,693,7194
22137,300,447,-607
22137,720,-2739,-4112
22137,1500,-27227,-30296
22138,300,-1310,-2040
22138,720,-2206,-4537
22138,1500,-4427,-9267
22139,300,819,413
22139,720,1010,1763
22139,1500,416,2930
22140,300,-5,-198
22140,720,584,2262
22140,1500,-6633,-2595
22141,300,1431,1300
22141,720,3018,4047
22141,1500,2449,3472
22142,300,634,1021
22142,720,3220,3276
22142,1500,9355,11601
22143,300,1581,1121
22143,720,7357,6265
22143,1500,15577,17276
22144,300,-887,-770
22144,720,-1366,-254
22144,1500,-2306,-2552
22145,300,-2094,-21
22145,720,-509,2989
22145,1500,1473,9792
22146,300,1061,313
22146,720,150,-524
22146,1500,2548,-3376
22147,300,2405,1993
22147,720,455,1957
22147,1500,1837,-94
22148,300,214,911
22148,720,-847,-445
22148,1500,427,6133
22149,300,1191,545
22149,720,4085,976
22149,1500,1507,-2626
22150,300,190,-61
22150,720,-465,-1247
22150,1500,-14629,-15721
22151,300,-225,-216
22151,720,1020,1742
22151,1500,3553,5312
22152,300,401,1679
22152,720,1440,1786
22152,1500,7150,5623
22153,300,-656,-129
22153,720,3,844
22153,1500,1237,1106
22154,300,-1387,-1074
22154,720,-4790,-5455
22154,1500,-8703,-13876
22155,300,129,335
22155,720,-999,109
22155,1500,-1250,2751
22156,300,-1333,-1842
22156,720,-2368,-4140
22156,1500,1175,6456
22157,300,1221,1728
22157,720,2546,880
22157,1500,2984,-37
22158,300,-2516,-1983
22158,720,-3805,-2353
22158,1500,7213,9722
22159,300,-1107,-1962
22159,720,3423,2243
22159,1500,14154,11799
22160,300,-232,-517
22160,720,-1613,-1436
22160,1500,-17182,-20476
22161,300,-1511,-821
22161,720,-3247,-2367
22161,1500,-16444,-5391
22162,300,74,-368
22162,720,-2473,-3210
22162,1500,-12121,-19665
22163,300,1115,555
22163,720,1713,1544
22163,1500,-2372,-7245
22164,300,-217,49
22164,720,-7578,-6358
22164,1500,-24490,-30652
22165,300,514,498
22165,720,2025,1178
22165,1500,9952,8929
22166,300,-337,-148
22166,720,-2228,-1223
22166,1500,-8013,-8706
22167,300,-859,-1208
22167,720,481,257
22167,1500,1424,3127
22168,300,-2093,-510
22168,720,-6888,-5145
22168,1500,-11134,-10304
22169,300,242,1271
22169,720,2499,4217
22169,1500,7602,7363
22170,300,1212,-42
22170,720,1382,-97
22170,1500,-1668,-5128
22171,300,1056,348
22171,720,2943,2783
22171,1500,16991,16799
22172,300,821,318
22172,720,823,-159
22172,1500,-35,-3342
22173,300,743,384
22173,720,4000,4506
22173,1500,634,2507
22174,300,1828,1706
22174,720,6582,5048
22174,1500,14124,7883
22175,300,-206,-878
22175,720,-104,-1820
22175,1500,-2226,-4796
22176,300,-494,-1251
22176,720,-2203,-2743
22176,1500,-999,824
22177,300,1124,187
22177,720,1646,1843
22177,1500,16970,17499
22178,300,2726,1406
22178,720,2782,3095
22178,1500,35984,29653
22179,300,-8,499
22179,720,-57,1704
22179,1500,-1627,-1225
22180,300,2019,1493
22180,720,3351,2735
22180,1500,7732,4892
22181,300,2416,2856
22181,720,5661,6168
22181,1500,19991,21460
22182,300,175,-1904
22182,720,1735,-1081
22182,1500,6909,-154
22183,300,-139,-216
22183,720,-3082,-1786
22183,1500,3436,3591
22184,300,1840,1386
22184,720,6354,4646
22184,1500,21034,11867
22185,300,-1801,-234
22185,720,-4417,-2684
22185,1500,-10911,-9339
22186,300,-708,305
22186,720,-2897,-2029
22186,1500,-7860,-5928
22187,300,-2731,-1822
22187,720,-8152,-5851
22187,1500,-27864,-21025
22188,300,348,78
22188,720,-715,-1302
22188,1500,176,2233
22189,300,774,748
22189,720,854,1825
22189,1500,-2665,-3456
22190,300,1168,298
22190,720,1787,1036
22190,1500,2437,378
22191,300,-795,-433
22191,720,-3316,-2161
22191,1500,3615,9692
22192,300,-149,657
22192,720,1860,3729
22192,1500,-3624,3802
22193,300,-486,234
22193,720,2829,4470
22193,1500,-2339,-3648
22194,300,-646,244
22194,720,1551,2103
22194,1500,6687,8576
22195,300,1631,1277
22195,720,3085,3150
22195,1500,5012,4910
22196,300,-2495,-1205
22196,720,-4714,-2371
22196,1500,-18961,-19134
22197,300,-507,-232
22197,720,-1013,-582
22197,1500,-4,310
22198,300,-206,522
22198,720,-2932,-3003
22198,1500,-7779,-9960
22199,300,300,409
22199,720,2887,2766
22199,1500,-5865,-7283
22200,300,386,-1
22200,720,-1754,-3209
22200,1500,-347,-5254
22201,300,1597,1437
22201,720,4149,5920
22201,1500,19379,15859
22202,300,1278,552
22202,720,-2022,-1984
22202,1500,-15124,-14102
22203,300,310,325
22203,720,2866,2472
22203,1500,-3269,-10950
22204,300,1720,1554
22204,720,4343,2550
22204,1500,12884,2164
22205,300,1409,801
22205,720,78,-25
22205,1500,1054,-2022
22206,300,-1382,-22
22206,720,-300,2730
22206,1500,-112,7124
22207,300,-106,-753
22207,720,107,-966
22207,1500,16754,14904
22208,300,-1567,-1503
22208,720,-3489,-3349
22208,1500,-3311,-2821
22209,300,-126,-542
22209,720,-281,516
22209,1500,-5559,-11276
22210,300,2565,1335
22210,720,3333,2881
22210,1500,779,-191
22211,300,-619,-617
22211,720,871,1433
22211,1500,350,3232
22212,300,423,-587
22212,720,1362,-177
22212,1500,7675,11269
22213,300,1289,582
22213,720,1752,735
22213,1500,3939,4241
22214,300,440,38
22214,720,2013,-47
22214,1500,-6425,-14023
22215,300,-1855,-1486
22215,720,-4269,-2642
22215,1500,-37924,-24747
22216,300,396,-360
22216,720,1150,2615
22216,1500,725,2251
22217,300,2231,958
22217,720,4720,3823
22217,1500,12444,5756
22218,300,-1359,-1803
22218,720,-1761,-2769
22218,1500,-1042,3839
22219,300,-244,-1794
22219,720,95,-2642
22219,1500,1765,-840
22220,300,-729,-578
22220,720,957,-250
22220,1500,-2614,4818
22221,300,892,-34
22221,720,-864,-1824
22221,1500,-1660,-3387
22222,300,796,192
22222,720,1947,1620
22222,1500,10452,9357
22223,300,519,929
22223,720,617,-581
22223,1500,-6042,-8294
22224,300,-409,-1389
22224,720,229,-3481
22224,1500,-6175,-10889
22225,300,-777,-1266
22225,720,-1389,-1698
22225,1500,-2636,-5984
22226,300,-686,258
22226,720,1008,2581
22226,1500,4951,-2608
22227,300,-605,-334
22227,720,-3898,-3229
22227,1500,-15915,-16212
22228,300,641,518
22228,720,3011,2668
22228,1500,11998,10547
22229,300,1671,-207
22229,720,2406,2305
22229,1500,6076,2055
22230,300,-739,-474
22230,720,-5915,-2062
22230,1500,-14325,-12873
22231,300,-559,-119
22231,720,-1531,-2011
22231,1500,-940,421
22232,300,311,1416
22232,720,1934,2378
22232,1500,2583,2870
22233,300,-481,-1320
22233,720,-387,-908
22233,1500,-5845,-10103
22234,300,3519,1945
22234,720,5144,1631
22234,1500,29528,23380
22235,300,-1636,-986
22235,720,-4412,-2628
22235,1500,-5934,-3261
22236,300,-351,-60
22236,720,-3053,559
22236,1500,-7234,-5100
22237,300,1912,2450
22237,720,4153,4816
22237,1500,37617,29197
22238,300,-1024,462
22238,720,-390,3382
22238,1500,790,6096
22239,300,-1393,-796
22239,720,-1351,-746
22239,1500,2903,6065
22240,300,-305,-1285
22240,720,-2926,-6071
22240,1500,-10792,-18056
22241,300,1584,-51
22241,720,2855,112
22241,1500,10216,11909
22242,300,450,791
22242,720,1351,828
22242,1500,4729,3221
22243,300,327,432
22243,720,-133,-382
22243,1500,1519,-5057
22244,300,542,-729
22244,720,-4316,-4402
22244,1500,-17755,-18725
22245,300,-1045,-1410
22245,720,-2074,-2834
22245,1500,838,1561
22246,300,-1792,-1247
22246,720,-3734,-3759
22246,1500,-8032,-6522
22247,300,-1018,-332
22247,720,-649,1699
22247,1500,757,3416
22248,300,-1362,-262
22248,720,-181,1939
22248,1500,1381,5630
22249,300,-1633,-1439
22249,720,-4423,-4893
22249,1500,-13181,-17389
22250,300,-1910,-1001
22250,720,-3867,-3861
22250,1500,-3615,-7490
22251,300,1092,53
22251,720,2235,2435
22251,1500,6262,5982
22252,300,-593,327
22252,720,-236,546
22252,1500,6101,12902
22253,300,106,-778
22253,720,-566,-2769
22253,1500,887,-836
22254,300,-678,-962
22254,720,587,808
22254,1500,-668,-2378
22255,300,-2155,-1587
22255,720,-5990,-6865
22255,1500,-16323,-10185
22256,300,730,940
22256,720,2452,2047
22256,1500,10144,15178
22257,300,826,145
22257,720,1258,1179
22257,1500,17187,19115
22258,300,147,-168
22258,720,1554,3685
22258,1500,8116,14108
22259,300,112,-343
22259,720,1251,2245
22259,1500,7983,10213
22260,300,-558,-115
22260,720,-1681,-178
22260,1500,-2992,2524
22261,300,2419,1727
22261,720,9395,7581
22262,300,601,292
22262,720,859,-1081
22262,1500,-1672,-6461
22263,300,330,326
22263,720,4886,5113
22263,1500,2578,2961
22264,300,1526,979
22264,720,1520,2322
22264,1500,5567,3971
22265,300,674,492
22265,720,1567,326
22265,1500,14486,13966
22266,300,-215,-358
22266,720,3661,3633
22267,300,3401,2194
22267,720,8158,5026
22267,1500,11153,17235
22268,300,389,717
22268,720,3360,2194
22268,1500,12861,16398
22269,300,2678,1289
22269,720,4328,3433
22269,1500,-5622,-4739
22270,300,-708,-881
22270,720,-2422,-2679
22270,1500,-29995,-23550
22271,300,-2139,-2001
22271,720,-3982,-2699
22271,1500,-8369,-9801
22272,300,1140,821
22272,720,2,-837
22272,1500,1614,1059
22273,300,-138,123
22273,720,647,706
22273,1500,1903,1390
22274,300,73,229
22274,720,6252,6753
22274,1500,7899,6502
22275,300,694,-1264
22275,720,-233,-4357
22275,1500,7906,3534
22276,300,-186,722
22276,720,-584,2174
22276,1500,-17012,-11812
22277,300,-1080,-852
22277,720,-612,1931
22277,1500,-1568,8
22278,300,-1161,-569
22278,720,-2076,-1437
22278,1500,-16263,-17119
22279,300,230,-234
22279,720,1016,-591
22279,1500,-4576,-5461
22280,300,-219,-109
22280,720,3335,3331
22280,1500,20184,19698
22281,300,1593,1258
22281,720,-841,-2527
22281,1500,-3929,-7853
22282,300,-96,-94
22282,720,829,1682
22282,1500,3923,12652
22283,300,464,-1336
22283,720,1428,-2016
22283,1500,38121,25903
22284,300,-813,-1256
22284,720,-1943,-966
22284,1500,-4399,2284
22285,300,-3202,-1853
22285,720,-2035,1003
22285,1500,9209,14679
22286,300,-448,202
22286,720,458,433
22286,1500,1409,-806
22287,300,1275,555
22287,720,1924,2210
22287,1500,7257,9812
22288,300,-1999,-2172
22288,720,-7592,-6254
22288,1500,-11680,-12062
22289,300,1173,443
22289,720,647,-2161
22289,1500,-4492,-11063
22290,300,-443,748
22290,720,1860,5112
22290,1500,8403,7749
22291,300,159,-470
22291,720,-471,-812
22291,1500,-9162,-16261
22292,300,-1836,-940
22292,720,-5961,-2819
22292,1500,-16361,-9837
22293,300,-47,86
22293,720,-2732,-1963
22293,1500,4469,6780
22294,300,-237,-203
22294,720,2171,2520
22294,1500,-211,-3263
22295,300,1388,487
22295,720,726,166
22295,1500,4624,7036
22296,300,2274,-159
22296,720,7381,5034
22296,1500,14849,8972
22297,300,94,235
22297,720,585,1663
22297,1500,1292,509
22298,300,-943,-853
22298,720,192,-2299
22298,1500,5493,480
22299,300,-1476,-707
22299,720,-4066,-1875
22299,1500,-5302,-1589
22300,300,71,1167
22300,720,934,2218
22300,1500,1936,4663
22301,300,1840,282
22301,720,2970,1011
22301,1500,-971,-6726
22302,300,585,167
22302,720,832,1049
22302,1500,7809,7263
22303,300,414,-382
22303,720,-981,224
22303,1500,-703,-2277
22304,300,-673,-1818
22304,720,1322,-2028
22304,1500,1696,-2353
22305,300,6,702
22305,720,2024,3345
22305,1500,6788,3796
22306,300,-905,-949
22306,720,-972,174
22306,1500,-4650,-5781
22307,300,110,-228
22307,720,578,538
22307,1500,15934,18737
22308,300,1422,-115
22308,720,632,936
22308,1500,-1842,137
22309,300,-465,-1395
22309,720,2344,1217
22309,1500,4450,1530
22310,300,-544,-654
22310,720,128,204
22310,1500,5497,6088
22311,300,783,278
22311,720,-796,-840
22311,1500,-10553,-16916
22312,300,-853,23
22312,720,-2602,-2800
22312,1500,2569,6865
22313,300,-339,-649
22313,720,-2982,-1921
22313,1500,-7216,-9044
22314,300,-622,-814
22314,720,-873,-867
22314,1500,13403,12871
22315,300,108,-518
22315,720,-990,-334
22315,1500,-3389,-1693
22316,300,2043,1283
22316,720,7673,4559
22316,1500,17347,13600
22317,300,1519,914
22317,720,672,-369
22317,1500,-6536,-14481
22318,300,282,544
22318,720,2676,1582
22318,1500,-48,1235
22319,300,165,119
22319,720,-1689,-50
22319,1500,-8805,-4726
22320,300,636,538
22320,720,-1360,-1440
22320,1500,-15691,-16997
22321,300,1,860
22321,720,4133,5425
22321,1500,14798,13475
22322,300,-1654,-1973
22322,720,1152,1069
22322,1500,-14411,-9855
22323,300,168,762
22323,720,-2290,1050
22323,1500,-2246,3494
22324,300,-1806,-1272
22324,720,-977,-1018
22324,1500,24720,25886
22325,300,1283,263
22325,720,2327,492
22325,1500,9317,3107
22326,300,1548,503
22326,720,2137,1219
22326,1500,3802,4102
22327,300,-1295,-160
22327,720,477,-68
22327,1500,5224,7542
22328,300,-548,-173
22328,720,676,1769
22328,1500,-902,-611
22329,300,-870,-1140
22329,720,-6562,-3808
22329,1500,-9650,-4688
22330,300,1426,1464
22330,720,657,2073
22330,1500,5553,3677
22331,300,891,232
22331,720,3365,2484
22331,1500,11750,8905
22332,300,324,1096
22332,720,2057,2697
22332,1500,23702,17429
22333,300,906,1095
22333,720,-316,-1166
22333,1500,16225,17921
22334,300,894,222
22334,720,3271,1425
22334,1500,-2943,-4522
22335,300,-316,874
22335,720,-1193,944
22335,1500,281,2634
22336,300,-812,261
22336,720,443,457
22336,1500,-2333,-4437
22337,300,-56,47
22337,720,-58,-920
22337,1500,1240,-681
22338,300,1362,1211
22338,720,3003,3973
22338,1500,11206,10140
22339,300,207,-533
22339,720,-1503,-2560
22339,1500,-7598,-15625
22340,300,-584,494
22340,720,1952,3231
22340,1500,12669,13476
22341,300,-1731,-791
22341,720,-2312,587
22341,1500,-8948,-12933
22342,300,320,1076
22342,720,6092,6138
22342,1500,11547,7236
22343,300,-117,63
22343,720,1118,1901
22343,1500,-2418,-8452
22344,300,-319,-133
22344,720,-4602,-1327
22344,1500,-15688,-13678
22345,300,-157,-361
22345,720,-5541,-7278
22345,1500,-12790,-14765
22346,300,-422,292
22346,720,3468,4316
22346,1500,8513,16169
22347,300,418,-1255
22347,720,2751,-1994
22347,1500,-1277,-5552
22348,300,946,862
22348,720,6417,4830
22348,1500,25933,20425
22349,300,-1238,-37
22349,720,-3875,-3354
22349,1500,-24103,-23818
22350,300,3351,2018
22350,720,986,-332
22350,1500,1245,1836
22351,300,3333,1311
22351,720,6587,4139
22351,1500,20893,16345
22352,300,860,316
22352,720,3538,4224
22352,1500,25624,27114
22353,300,1096,147
22353,720,6506,3880
22353,1500,33533,15630
22354,300,-1461,-1477
22354,720,-5124,-2628
22354,1500,-6947,-12073
22355,300,1367,25
22355,720,-2662,-3260
22355,1500,-8159,-7806
22356,300,1379,797
22356,720,946,-59
22356,1500,1618,1441
22357,300,508,-487
22357,720,2278,2097
22357,1500,19570,19428
22358,300,706,-1008
22358,720,-3340,-5012
22358,1500,-2180,-13804
22359,300,-1029,-1328
22359,720,1761,-1038
22359,1500,5456,-1398
22360,300,23,483
22360,720,659,1634
22360,1500,-5449,-4076
22361,300,408,1002
22361,720,-1366,237
22361,1500,-10654,-10115
22362,300,196,-165
22362,720,709,98
22362,1500,2314,651
22363,300,-925,-635
22363,720,-906,-426
22363,1500,2333,7363
22364,300,-1151,-705
22364,720,-3586,-2876
22364,1500,-1673,-116
22365,300,1657,445
22365,720,1632,214
22365,1500,21677,15339
22366,300,783,231
22366,720,-654,-601
22366,1500,-3836,-5101
22367,300,2052,485
22367,720,5893,4200
22367,1500,23299,14840
22368,300,-140,-64
22368,720,-2457,-1847
22368,1500,-9134,-9670
22369,300,-667,-995
22369,720,1482,-102
22369,1500,4556,5554
22370,300,-913,-533
22370,720,-2908,-1725
22370,1500,-12961,-17090
22371,300,-2044,-935
22371,720,-5432,-5387
22371,1500,-7296,-7987
22372,300,1923,1633
22372,720,2264,1516
22372,1500,-1907,-7880
22373,300,1305,-1504
22373,720,-751,-4108
22373,1500,501,-10187
22374,300,226,217
22374,720,106,280
22374,1500,-6326,-4246
22375,300,1190,1076
22375,720,11021,9416
22375,1500,42413,38983
22376,300,2764,935
22376,720,3188,842
22376,1500,24640,15825
22377,300,-287,253
22377,720,-1839,-2047
22377,1500,-11659,-14711
22378,300,-403,601
22378,720,-575,1134
22378,1500,-9740,-9381
22379,300,-15,367
22379,720,2623,3254
22379,1500,7469,6299
22380,300,156,396
22380,720,-1035,-913
