match_id,times,tot_gold_rad,tot_gold_dire,tot_xp_rad,tot_xp_dire
12290,1500,46742,41414,45366,44533
12291,300,4887,5500,4193,5594
12291,720,16025,17225,15403,17714
12291,1500,45513,50166,44102,54591
12292,300,6697,5518,6835,5606
12292,720,15196,17365,16760,16124
12292,1500,37778,40246,41966,42346
12293,300,5789,5047,6268,5307
12293,720,15208,14691,15350,16039
12293,1500,37893,42236,40245,49601
12294,300,5191,6397,5829,6274
12294,720,18400,16166,20369,16347
12294,1500,42986,42486,54181,49386
12295,300,6298,6113,6581,6887
12295,720,16168,16631,17675,17839
12295,1500,49327,38657,50321,42675
12296,300,5969,4908,6369,6085
12296,720,16237,15409,18434,15621
12296,1500,47329,40207,50891,45140
12297,300,5946,5298,6008,5836
12297,720,16565,13020,16722,13986
12297,1500,50049,29608,52980,33075
12298,300,6627,5740,5879,5542
12298,720,18779,15703,18420,15984
12298,1500,56628,46022,64097,51192
12299,300,7735,5098,6689,5626
12299,720,19880,19327,18370,20644
12299,1500,48928,43852,49983,46816
12300,300,5245,4817,6251,6567
12300,720,14499,11895,17685,15397
12300,1500,38058,38222,42923,45026
12301,300,5067,5621,5651,6195
12301,720,15176,15531,15945,16644
12301,1500,32212,42666,34737,45834
12302,300,6813,5313,6412,5863
12302,720,16683,15932,16941,17632
12302,1500,39226,41333,43384,47923
12303,300,5496,4746,6378,5922
12303,720,16199,14428,18130,15485
12303,1500,45588,37763,49879,41640
12304,300,5638,5240,6182,6346
12304,720,15157,15839,15230,19458
12304,1500,41121,38678,45088,43996
12305,300,5905,6045,6077,6098
12305,720,17494,15619,18807,16314
12305,1500,47284,43599,52388,45091
12306,300,4660,5294,5417,6255
12306,720,13057,14054,15114,17264
12306,1500,32656,37105,40532,44258
12307,300,5498,5626,6010,6185
12307,720,16307,16083,16700,15137
12307,1500,43570,32044,46741,31730
12308,300,4376,5000,5406,5666
12308,720,13065,16034,14204,13869
12308,1500,36538,35886,40386,36586
12309,300,6342,5569,6313,6316
12309,720,18603,12692,20862,14446
12309,1500,52642,29996,54311,33590
12310,300,6226,5813,6962,5945
12310,720,19012,16765,18923,17586
12310,1500,44175,44477,48302,46781
12311,300,5651,5485,6687,5932
12311,720,15438,13612,16635,15949
12311,1500,37185,39683,40878,43532
12312,300,5775,6131,5640,6455
12312,720,16482,15906,15454,18092
12312,1500,44755,39695,48148,46466
12313,300,5347,4793,6451,5395
12313,720,19169,14413,18909,14678
12313,1500,42497,35822,47702,39991
12314,300,5961,6089,6203,6185
12314,720,19299,15228,19180,15365
12314,1500,39852,38579,43518,42269
12315,300,8374,6693,7684,7427
12315,720,22455,17643,22628,19478
12315,1500,54253,44842,59991,49445
12316,300,5838,5698,6917,6037
12316,720,18419,14628,19765,14365
12316,1500,47400,37395,52353,42023
12317,300,5904,4640,6414,5257
12317,720,16124,15146,17156,16251
12317,1500,41943,35648,45843,37291
12318,300,6218,4514,6707,4887
12318,720,16571,12583,17222,13162
12318,1500,40230,39488,47490,48305
12319,300,6059,5823,7028,7015
12319,720,19133,16927,21217,19460
12319,1500,43850,41345,50790,54389
12320,300,5005,5651,5608,5417
12320,720,15378,16344,16433,15663
12320,1500,46157,43494,50573,44786
12321,300,6022,5952,5061,5709
12321,720,22936,16124,21745,15697
12321,1500,41556,61070,41087,55586
12322,300,5384,5364,6419,6435
12322,720,13850,16579,15419,20382
12322,1500,41182,40941,48359,50691
12323,300,5922,4906,6045,6056
12323,720,15801,13775,16614,16257
12323,1500,44777,34249,41628,36598
12324,300,7189,5696,6917,6348
12324,720,20982,15297,21595,15866
12324,1500,44159,39161,45178,39635
12325,300,5905,5890,6096,5899
12325,720,17204,17031,19144,17199
12325,1500,42742,40859,49580,40895
12326,300,4775,6390,4795,7192
12326,720,14700,18361,14821,20401
12326,1500,35760,45265,34632,48221
12327,300,5934,5812,6025,6086
12327,720,16235,16271,17555,17502
12327,1500,37062,58606,40108,51899
12328,300,5890,5201,5909,5996
12328,720,16084,14511,16800,15991
12328,1500,44212,36026,50515,37751
12329,300,4948,5716,6072,6295
12329,720,13990,16950,15594,18485
12329,1500,32168,41303,35406,43499
12330,300,5237,5936,4866,6729
12330,720,15704,15862,17171,17493
12330,1500,41039,33030,42592,34763
12331,300,5622,5522,5958,5407
12331,720,15268,16102,16274,16703
12331,1500,37600,39973,42802,43026
12332,300,4762,7188,5765,7090
12332,720,14121,19870,15437,20913
12332,1500,37775,55555,37511,62368
12333,300,5148,6401,5349,7613
12333,720,14068,20442,16250,23305
12333,1500,36742,53946,44249,63011
12334,300,5797,5670,5842,6224
12334,720,17321,14706,19439,15777
12334,1500,46490,35759,52967,42061
12335,300,5885,5451,6363,5622
12335,720,17256,15908,17077,16318
12335,1500,43332,40237,47710,44204
12336,300,6104,5288,6906,5989
12336,720,16311,16112,18011,17209
12336,1500,39400,40662,44264,43012
12337,300,6176,5769,6519,6503
12337,720,15266,16767,15698,19361
12337,1500,38926,44622,40558,51318
12338,300,6229,4325,6874,5026
12338,720,18426,13174,18812,14366
12338,1500,48129,33493,48376,36806
12339,300,4598,5202,5402,6439
12339,720,15559,13755,17182,16871
12339,1500,43297,43300,45671,53490
12340,300,4926,6116,5182,6614
12340,720,14825,16420,14348,17193
12340,1500,36413,39444,39926,43194
12341,300,5443,7558,7161,8342
12341,720,15303,27198,17463,24337
12342,300,4646,5509,6241,6609
12342,720,15714,16890,15997,19421
12342,1500,40314,43942,44146,53443
12343,300,4941,4936,5259,5421
12343,720,16330,14695,16216,14967
12343,1500,41828,34188,47145,36923
12344,300,5021,4906,5852,5045
12344,720,13503,14528,15966,15622
12344,1500,39378,41303,44667,44400
12345,300,5791,4920,5521,5990
12345,720,17068,14553,18144,16770
12345,1500,43331,43402,48885,51666
12346,300,5699,5635,5959,6487
12346,720,16645,15644,18664,17193
12346,1500,46381,39395,55741,45070
12347,300,6964,5354,6224,5989
12347,720,19098,14486,19933,16204
12347,1500,51449,46680,56858,52543
12348,300,5620,5614,5785,6543
12348,720,13771,16225,14550,18708
12348,1500,36785,45894,35528,46551
12349,300,6023,6703,5537,7019
12349,720,16260,19274,16679,21104
12349,1500,46261,48010,49227,52124
12350,300,6088,7124,6584,7772
12350,720,17550,22612,18221,20866
12350,1500,41850,53196,45838,53334
12351,300,5749,5734,5922,7054
12351,720,16589,17969,18070,18651
12351,1500,46290,36427,51986,34732
12352,300,5332,5042,5556,6293
12352,720,13654,17791,13633,16870
12352,1500,33293,56259,31934,43344
12353,300,4913,5970,5692,6101
12353,720,14840,15554,15220,16258
12353,1500,39835,41763,39344,42718
12354,300,5280,4923,6701,5722
12354,720,18349,14187,19907,15088
12354,1500,62015,39541,59891,41398
12355,300,6598,6132,6501,5600
12355,720,19974,15500,20438,15445
12355,1500,58746,41045,63312,43942
12356,300,6265,6951,7188,6120
12356,720,16255,16417,18386,16891
12356,1500,51269,39658,51741,40952
12357,300,4750,5152,5785,5783
12357,720,15167,15778,17781,17790
12357,1500,43465,36138,45851,39705
12358,300,5002,4485,6132,6408
12358,720,16093,12038,17458,16262
12358,1500,43605,30762,47417,36175
12359,300,5145,5515,5757,6610
12359,720,15315,16329,16903,19749
12359,1500,51058,44936,57889,51165
12360,300,5565,5692,5682,5900
12360,720,14333,19264,15103,18999
12360,1500,39793,49186,45895,55277
12361,300,5007,5723,5338,6660
12361,720,16233,17388,16825,17405
12361,1500,39907,50085,41498,50647
12362,300,5855,7290,6316,6528
12362,720,17772,16398,20174,16251
12362,1500,50060,39187,54199,40013
12363,300,5135,4850,7121,5853
12363,720,15755,15294,19001,17107
12363,1500,45172,37182,53911,44541
12364,300,4056,6395,5217,6626
12364,720,14680,15138,16239,17163
12364,1500,39065,36856,43812,40193
12365,300,5570,5530,6234,6341
12365,720,15280,14333,17740,16837
12365,1500,37899,38489,42775,43774
12366,300,7008,7112,6755,7846
12366,720,19256,21853,20309,24167
12366,1500,54661,49280,55661,55667
12367,300,5894,6230,6332,6270
12367,720,14704,19165,15444,18127
12367,1500,44405,44522,47569,47812
12368,300,6062,6061,6242,6858
12368,720,16498,14514,17064,16467
12368,1500,60064,34896,52458,34852
12369,300,5644,5741,7050,6066
12369,720,14596,16419,17902,17970
12369,1500,41428,39642,46501,44217
12370,300,5577,6237,6535,6843
12370,720,18470,18104,17658,19221
12370,1500,44168,39416,47693,42788
12371,300,5453,6245,7141,6879
12371,720,21229,13435,23507,13523
12371,1500,53956,29632,53354,28362
12372,300,5813,5860,7100,6266
12372,720,16672,15194,19100,16502
12372,1500,39279,39311,46568,45724
12373,300,6671,5697,6578,5431
12373,720,17521,16843,17478,17022
12373,1500,44822,39093,50804,43382
12374,300,3808,4787,5586,6059
12374,720,12291,13998,15228,16314
12374,1500,36177,38494,44515,46718
12375,300,6075,5840,6453,5588
12375,720,16556,14703,17247,14449
12375,1500,42075,39082,50687,44770
12376,300,6000,5472,7542,6134
12376,720,16409,14834,19280,15595
12376,1500,49953,36228,56459,38145
12377,300,5057,5288,5936,5759
12377,720,14620,12948,14889,13058
12377,1500,38690,29611,35495,28863
12378,300,5263,7655,5116,8272
12378,720,14211,24441,14694,24166
12379,300,5483,6902,6078,6274
12379,720,16790,15936,18550,16124
12379,1500,45896,43530,48931,47802
12380,300,5391,6678,6118,6999
12380,720,15341,17952,16565,19368
12380,1500,39289,41504,43781,50144
12381,300,7442,5852,6637,5982
12381,720,20250,18271,17779,18175
12381,1500,49875,44070,47348,49102
12382,300,5534,6061,5977,8044
12382,720,18131,19527,19107,22944
12382,1500,45582,46440,50211,60619
12383,300,4348,4847,6147,6219
12383,720,13934,15286,16584,17759
12383,1500,37468,33322,45771,36015
12384,300,4414,5601,4962,6096
12384,720,15444,15535,17012,15748
12384,1500,37452,42143,42825,47411
12385,300,5634,6953,6885,7741
12385,720,18836,18550,21212,19800
12385,1500,44197,48049,50166,55128
12386,300,5435,5388,6235,6830
12386,720,15695,15175,17076,17590
12386,1500,37412,42072,42433,50297
12387,300,4534,6200,5766,6204
12387,720,14724,15720,15903,16734
12387,1500,39599,40355,45134,49819
12388,300,6415,4735,6385,5627
12388,720,19572,14444,17914,15530
12388,1500,66722,39420,58355,40137
12389,300,6030,5253,6187,6062
12389,720,16624,16270,17452,18816
12389,1500,48942,37639,53379,41903
12390,300,6149,5022,6041,4955
12390,720,16705,15106,15762,14499
12390,1500,53534,34406,51410,32347
12391,300,4072,5058,6176,5438
12391,720,14164,15517,15976,16448
12391,1500,38586,40045,45233,45917
12392,300,5159,5116,5745,5968
12392,720,13309,13998,15407,16212
12392,1500,36870,41039,41046,45700
12393,300,7371,6801,7032,6741
12393,720,21657,20309,20038,21423
12393,1500,56459,46477,50404,52160
12394,300,5552,6091,7356,7331
12394,720,15746,16917,19991,20738
12394,1500,40965,44430,50070,54504
12395,300,5929,6011,6996,7380
12395,720,15866,18657,17295,21304
12395,1500,33093,55078,32873,59803
12396,300,5340,6333,5543,6987
12396,720,13498,17773,13512,17895
12396,1500,36707,54615,34712,54613
12397,300,5358,6491,6585,7345
12397,720,18820,19877,18667,19442
12397,1500,44370,43968,46056,46158
12398,300,4488,5558,5777,6284
12398,720,13789,15666,15325,17654
12398,1500,32835,46077,35380,53088
12399,300,6320,5645,6741,6435
12399,720,18052,14542,17460,15333
12399,1500,58697,30776,56659,34458
12400,300,5162,6807,5376,6717
12400,720,15038,18763,14291,20950
12400,1500,37473,55167,37110,58290
12401,300,4123,5081,5025,6110
12401,720,12720,15354,13934,17126
12401,1500,37514,42612,44267,49218
12402,300,6372,5903,6847,6545
12402,720,16944,15497,18578,17379
12402,1500,44695,38433,48855,42384
12403,300,6843,4710,6990,5644
12403,720,16998,17125,16554,18584
12403,1500,41942,44396,44146,50352
12404,300,5683,5705,6321,6118
12404,720,15571,14901,18399,16883
12404,1500,40402,38451,45246,45335
12405,300,5724,6144,5504,6723
12405,720,17309,15663,17616,17352
12405,1500,38940,41729,43586,52475
12406,300,4889,5491,5046,6218
12406,720,17352,18112,17115,19624
12406,1500,49010,41135,54719,43530
12407,300,5674,5285,6226,5323
12407,720,16514,16450,17411,17371
12407,1500,40184,45737,45875,50390
12408,300,6424,7205,6577,6697
12408,720,17074,18967,18475,18263
12408,1500,45246,45303,53035,45735
12409,300,6277,6175,5894,6442
12409,720,17567,17067,18429,18373
12409,1500,41340,47014,46141,52271
12410,300,6160,5372,5990,6079
12410,720,15800,15445,17257,16373
12410,1500,40497,44819,44453,49113
12411,300,4509,5499,5184,6228
12411,720,13153,15320,14669,16309
12411,1500,34943,46456,39829,48133
12412,300,7008,5125,6817,5520
12412,720,16914,15941,17142,17902
12412,1500,42516,38413,46755,45156
12413,300,6774,6751,6683,5761
12413,720,16334,19725,16189,18362
12413,1500,50516,52929,53211,51763
12414,300,7073,5492,6847,5600
12414,720,20580,16986,19642,17508
12414,1500,60400,48256,52607,47513
12415,300,4813,5965,5003,6104
12415,720,16041,16378,16280,17199
12415,1500,38344,49629,41461,60317
12416,300,5177,5756,6791,6955
12416,720,15809,15257,18237,18501
12416,1500,39029,40717,45320,49375
12417,300,5287,7364,5266,7304
12417,720,15563,17519,16855,18178
12417,1500,39279,43608,44404,47649
12418,300,6210,6594,6290,6837
12418,720,19287,17814,21359,19998
12418,1500,52790,44645,56701,49251
12419,300,7826,5143,6704,4958
12419,720,21346,16589,20530,16574
12419,1500,47417,44555,50226,46234
12420,300,5371,4681,6506,6481
12420,720,17242,14907,18508,18261
12420,1500,45612,39708,51118,43039
12421,300,3877,6847,5570,8508
12421,720,12162,21180,14547,23189
12421,1500,38623,52166,44079,60230
12422,300,7269,7232,6350,7414
12422,720,19157,18382,16629,16314
12422,1500,50575,46997,43154,48904
12423,300,4661,6000,4760,6735
12423,720,13739,14861,14120,16155
12423,1500,34285,31908,38488,36726
12424,300,4858,5895,5421,5736
12424,720,15078,15308,15838,15458
12424,1500,39538,38544,44553,44269
12425,300,5671,5311,6273,5651
12425,720,13471,15339,14835,15343
12425,1500,34131,41716,38483,45644
12426,300,5861,4889,6330,5543
12426,720,14069,13546,15434,15851
12426,1500,39727,39486,49149,46836
12427,300,5606,4869,6069,5546
12427,720,14143,14735,15968,15274
12427,1500,37514,39301,44284,43041
12428,300,5744,5533,6336,5353
12428,720,16270,14666,16065,15469
12428,1500,40767,41999,44975,44918
12429,300,4882,4707,5703,5909
12429,720,12620,14635,15383,18550
12429,1500,33361,42430,39697,51883
12430,300,5773,5801,6091,6349
12430,720,16861,15593,18350,18440
12430,1500,50368,37726,63187,42937
12431,300,5427,5114,5457,5327
12431,720,15439,14374,15254,14598
12431,1500,35524,42250,37118,49313
12432,300,4746,7086,5260,7208
12432,720,15372,18857,16766,17807
12432,1500,47411,41485,54015,44129
12433,300,4901,5937,4522,6650
12433,720,14292,17804,14362,17473
12433,1500,37697,48966,41831,54527
12434,300,6257,5049,6841,5592
12434,720,16718,14579,17559,16604
12434,1500,48480,35773,51401,41644
12435,300,5275,4861,6104,5449
12435,720,16523,16386,15383,16580
12435,1500,44909,42730,45999,45930
12436,300,5143,5188,6692,6329
12436,720,14307,16378,17457,19163
12436,1500,39006,46363,45994,55019
12437,300,4695,6237,5990,6555
12437,720,14935,17511,15889,18877
12437,1500,39925,44049,44216,50298
12438,300,6374,5460,6299,6991
12438,720,18302,16023,18835,18705
12438,1500,48329,36774,54117,40583
12439,300,5917,6279,7251,6620
12439,720,14677,16147,17303,18096
12439,1500,38535,39792,44451,44833
12440,300,5298,4958,6086,5890
12440,720,15975,14831,17164,17513
12440,1500,38512,39729,41302,45479
12441,300,6314,5605,6862,5780
12441,720,17581,16327,17868,17473
12441,1500,41439,43564,42335,47141
12442,300,6086,5471,5750,4902
12442,720,16560,17153,16273,15498
12442,1500,44563,40634,44964,40868
12443,300,4692,5747,5512,7236
12443,720,16022,14841,18452,17717
12443,1500,38424,43342,44915,54874
12444,300,5569,6082,5900,5034
12444,720,15745,16142,16111,15259
12444,1500,48020,42347,45408,37531
12445,300,5379,5120,7495,5551
12445,720,21102,13621,21937,14898
12445,1500,50880,33368,49128,34192
12446,300,5337,5679,6337,6311
12446,720,15272,15087,16868,16087
12446,1500,37962,40519,39581,45250
12447,300,5819,5544,6591,6034
12447,720,18470,17396,19642,19703
12447,1500,39164,44296,41199,49580
12448,300,7139,5081,7175,4892
12448,720,19843,15533,19959,15758
12448,1500,50367,42175,56503,46435
12449,300,6742,6635,6724,6784
12449,720,19041,18758,20712,19189
12449,1500,45757,51230,47560,54598
12450,300,5121,5541,5245,6279
12450,720,14075,15103,15234,16572
12450,1500,37881,42483,42058,47829
12451,300,5312,5726,5992,6012
12451,720,15197,14196,16956,14630
12451,1500,58029,28947,54699,26326
12452,300,6989,7404,6311,6854
12452,720,20356,21842,19090,19116
12452,1500,54819,50060,58125,52739
12453,300,4843,5925,5678,6504
12453,720,15385,16590,16895,17336
12453,1500,36494,46066,40934,51053
12454,300,6225,5749,6542,7031
12454,720,18094,15016,18875,16596
12454,1500,54672,36946,53889,41056
12455,300,5033,5792,5554,6356
12455,720,13983,14096,14109,14481
12455,1500,48569,34010,39875,30225
12456,300,5593,5958,6524,5954
12456,720,15942,17290,17748,17915
12456,1500,43363,49057,51568,52220
12457,300,5106,3880,6232,4244
12457,720,13630,10361,15061,11523
12457,1500,45013,28966,46374,31283
12458,300,4773,5765,5953,6358
12458,720,12338,16857,13947,18987
12458,1500,34393,44957,41054,47953
12459,300,5285,5106,6184,6251
12459,720,17472,14223,18513,16207
12459,1500,41544,38177,48356,38948
12460,300,5735,4937,6289,6146
12460,720,13058,11457,14581,14137
12460,1500,34131,27823,40520,30437
12461,300,5314,6742,5287,6471
12461,720,14471,17741,15225,19201
12461,1500,41669,38391,44736,39641
12462,300,7282,6840,6587,7956
12462,720,17124,17041,17244,18752
12462,1500,46196,38739,56059,45018
12463,300,6423,5930,6862,6385
12463,720,19185,15765,19889,17611
12463,1500,43656,43929,44853,46465
12464,300,6002,5658,6392,6272
12464,720,17282,16669,18938,18647
12464,1500,46508,43985,56427,51195
12465,300,6608,6737,6409,6441
12465,720,18144,18403,15887,17405
12465,1500,41450,54714,40560,53287
12466,300,6309,4501,7333,4741
12466,720,18652,14189,18920,14695
12466,1500,50874,38387,55780,41164
12467,300,6715,4832,7119,5233
12467,720,17940,14358,20121,14252
12467,1500,48549,33419,52223,34651
12468,300,6191,6127,6827,6470
12468,720,16064,15598,17125,17013
12468,1500,42518,36240,48350,37900
12469,300,6567,5696,6539,6454
12469,720,20031,14499,18698,15670
12469,1500,63269,32439,53823,34484
12470,300,4804,6021,5145,6557
12470,720,14076,16771,15408,16875
12470,1500,40073,45796,44605,50278
12471,300,5989,5915,5751,5777
12471,720,17692,15350,18294,15535
12471,1500,41571,42863,43612,45186
12472,300,4946,6180,5938,6314
12472,720,15037,14779,16088,14656
12472,1500,39299,38722,39330,41905
12473,300,5298,5075,6950,5229
12473,720,14812,12477,18965,14024
12473,1500,46125,38506,51897,44070
12474,300,5520,5608,6665,5687
12474,720,18605,12024,19200,12909
12474,1500,40030,34655,41006,39373
12475,300,6859,6425,7123,6110
12475,720,18639,16028,19850,15980
12475,1500,49243,42064,50720,41496
12476,300,5159,5977,6302,6527
12476,720,14077,15780,16039,16741
12476,1500,35738,37318,42032,43595
12477,300,6840,4885,6814,5897
12477,720,16942,17732,18458,20848
12477,1500,43353,48443,47469,52842
12478,300,6386,4761,6805,5479
12478,720,20820,15729,19593,16587
12478,1500,44603,44597,45573,48702
12479,300,6713,5556,6356,6080
12479,720,18238,13724,19126,15266
12479,1500,57570,32588,59474,33986
12480,300,4922,5021,6380,6924
12480,720,14901,14709,17037,17773
12480,1500,34287,43220,36837,50378
12481,300,6372,5799,7101,6040
12481,720,19361,16195,21078,15418
12481,1500,52031,40809,56567,38666
12482,300,5393,6223,6297,7056
12482,720,16821,16358,19135,18079
12482,1500,45719,40836,54306,44893
12483,300,5100,7556,5416,7420
12483,720,15292,18300,14745,16497
12483,1500,42078,43594,45764,50146
12484,300,5076,6344,5541,6555
12484,720,16451,17763,17272,17760
12484,1500,47133,42796,54405,46386
12485,300,6192,6746,5991,6627
12485,720,17840,18048,17892,17505
12485,1500,41544,40188,47651,40792
12486,300,5040,5562,6142,7305
12486,720,12290,18170,15552,21118
12486,1500,32197,50981,38510,57745
12487,300,5987,6654,6440,5743
12487,720,15916,16399,17449,16741
12487,1500,41530,54171,43507,52383
12488,300,4938,7151,5851,6822
12488,720,15949,16203,16032,15709
12488,1500,40277,39491,44981,44538
12489,300,6053,5310,6715,7351
12489,720,17356,16103,18698,19364
12489,1500,51875,34154,57120,38395
12490,300,5246,6146,5935,6135
12490,720,16034,15278,17909,16497
12490,1500,41917,42038,41797,43840
12491,300,6157,6276,6081,6687
12491,720,19819,17613,20596,18210
12491,1500,56816,45206,65498,48562
12492,300,5236,5158,5397,6544
12492,720,12645,12409,14600,15886
12492,1500,33773,34513,38163,43468
12493,300,7315,6142,6304,6766
12493,720,15662,18345,14717,17842
12493,1500,36949,47040,37865,52553
12494,300,5540,6017,6163,6103
12494,720,14352,16399,14888,16629
12494,1500,36053,41539,34029,41924
12495,300,5763,5909,5570,5906
12495,720,16130,14867,16943,15556
12495,1500,43172,39284,50003,45354
12496,300,5613,6050,6373,6251
12496,720,17071,17811,18177,15932
12496,1500,50107,40054,49060,40452
12497,300,6534,5706,7065,6514
12497,720,18785,17075,19717,18151
12497,1500,39134,40603,39658,45162
12498,300,5224,7413,5533,6703
12498,720,13884,22008,14196,19611
12498,1500,38378,59199,41054,57707
12499,300,4161,6617,5574,7704
12499,720,13365,19754,15563,20510
12499,1500,35630,51549,39177,56903
12500,300,7036,7096,7211,6753
12500,720,15593,19825,17232,19911
12500,1500,51694,53233,50611,56209
12501,300,6061,5326,6621,6081
12501,720,18961,15103,19069,15949
12501,1500,42938,43399,44226,44944
12502,300,4926,5910,5660,6077
12502,720,15406,13998,16732,15025
12502,1500,41049,40535,46312,45651
12503,300,7819,5343,7606,5686
12503,720,23040,11577,18147,10870
12503,1500,54259,35585,52812,33106
12504,300,4874,5234,5802,6129
12504,720,14003,16247,15614,17632
12504,1500,38846,37828,42131,44081
12505,300,6677,5245,7219,5730
12505,720,17291,16089,18469,17590
12505,1500,42692,39012,46392,43182
12506,300,7248,5103,5999,5128
12506,720,19871,16378,16851,16481
12506,1500,49875,42502,54583,47322
12507,300,6073,4721,6537,5659
12507,720,16053,12553,15876,14516
12507,1500,36251,35050,37926,36217
12508,300,5450,5343,5964,5788
12508,720,16364,16060,17333,17029
12508,1500,44365,47716,54365,53571
12509,300,5422,5265,5880,6582
12509,720,16099,14277,17723,17215
12509,1500,37457,49503,41623,49520
12510,300,5128,6696,5479,7168
12510,720,16142,18590,17841,20794
12510,1500,40040,51931,44107,57858
12511,300,4729,4622,6159,5913
12511,720,12181,14398,15404,16556
12511,1500,37382,40079,45117,45660
12512,300,6232,5644,7620,6543
12512,720,17251,15549,19287,18008
12512,1500,46992,40724,52019,48515
12513,300,5514,5338,6236,5395
12513,720,14993,18625,16580,17805
12513,1500,38635,47351,44760,54915
12514,300,5103,4832,5603,5734
12514,720,17506,13472,17896,14346
12515,300,5508,7405,6856,7736
12515,720,16641,17141,20684,18179
12515,1500,37872,48316,48388,58551
12516,300,4903,5055,6575,5971
12516,720,14393,14944,16362,15196
12516,1500,35374,36967,44015,41145
12517,300,4885,6137,5449,6716
12517,720,14972,21956,15814,23026
12517,1500,32241,57953,32939,56650
12518,300,5078,4889,6005,5668
12518,720,16325,15133,17564,16049
12518,1500,43952,38082,48048,42832
12519,300,7568,5490,7753,5728
12519,720,16919,15604,19286,17400
12519,1500,38814,40652,43738,49841
12520,300,4862,5913,5790,6961
12520,720,15976,18550,17833,20324
12520,1500,29797,63462,30913,55711
12521,300,6399,6268,6349,6308
12521,720,15281,17529,16109,18675
12521,1500,45822,44187,49203,47957
12522,300,5398,5513,6421,6197
12522,720,14409,15657,15670,16951
12522,1500,39605,34404,45323,36266
12523,300,6269,5426,6343,5444
12523,720,20288,14402,22061,14853
12523,1500,62014,30799,53267,29784
12524,300,5924,5824,6375,6449
12524,720,18859,19382,19465,20114
12524,1500,42772,51610,45941,63049
12525,300,5570,5558,6583,6811
12525,720,15594,16877,17625,18599
12525,1500,37932,45332,43410,52360
12526,300,4567,5882,4681,6730
12526,720,12822,15725,13924,17179
12526,1500,37984,45044,42069,51373
12527,300,6335,5682,6803,6227
12527,720,17026,17148,20062,19035
12527,1500,46385,43740,55876,50742
12528,300,6657,5440,6883,6291
12528,720,14511,15043,14885,15999
12528,1500,34742,40321,36730,45064
12529,300,5351,6435,5469,5857
12529,720,16342,17274,16569,16082
12529,1500,41716,42164,44336,46622
12530,300,6888,6376,5438,6148
12530,720,20539,15789,18108,15443
12530,1500,50096,45328,44859,48057
12531,300,6612,4763,7868,5757
12531,720,18650,17852,18990,19748
12531,1500,60000,32755,55469,30128
12532,300,4667,6475,5468,6562
12532,720,17745,17980,19115,18898
12532,1500,42593,48785,48066,57464
12533,300,6072,6000,5682,5996
12533,720,18240,17930,19528,18644
12533,1500,46541,40158,51990,43831
12534,300,6286,5923,6891,5837
12534,720,20018,18032,20051,17788
12534,1500,54766,42152,61878,43921
12535,300,5563,5798,6655,6585
12535,720,17243,19789,19614,19352
12535,1500,43119,49077,50091,56925
12536,300,6618,5119,6503,4942
12536,720,17836,16247,17857,13742
12536,1500,51139,49424,48074,44482
12537,300,5092,5394,6264,6221
12537,720,16839,18900,17205,20420
12537,1500,42329,49846,47995,58608
12538,300,5549,7743,6275,7751
12538,720,13548,25599,13677,22083
12538,1500,25275,67080,24068,52752
12539,300,5704,6132,5945,6100
12539,720,15609,18038,17194,18153
12539,1500,40348,46128,47609,47485
12540,300,6157,6174,6449,6475
12540,720,17105,15267,16542,15961
12540,1500,37415,40792,39246,43989
12541,300,5250,7209,6299,7189
12541,720,16983,19683,19068,20440
12541,1500,42336,56187,44935,53695
12542,300,6762,6600,6807,6362
12542,720,17551,18062,19282,18670
12542,1500,46697,42903,51243,47548
12543,300,4924,7073,5435,6607
12543,720,16001,17929,16902,17956
12543,1500,37188,40686,39737,43027
12544,300,5966,5512,6208,5424
12544,720,18211,16042,19966,15316
12544,1500,54529,38158,58671,38910
12545,300,5372,5125,6244,6819
12545,720,15336,13910,18154,18264
12545,1500,42504,39256,59122,46699
12546,300,6407,5312,7284,5446
12546,720,17135,15103,20655,17112
12546,1500,47855,39497,60970,48137
12547,300,6301,6333,6034,6653
12547,720,18398,17074,18890,18254
12548,300,5174,5102,6325,6168
12548,720,13887,13359,16879,15643
12548,1500,33896,35830,38101,40558
12549,300,5499,5483,6256,6530
12549,720,15875,14569,15551,17422
12549,1500,46063,31169,47356,34292
12550,300,5184,5945,6208,6601
12550,720,13538,15485,14296,17587
12550,1500,36866,42543,42000,50322
12551,300,5581,5956,6196,6706
12551,720,20194,17549,21741,17382
12551,1500,50566,42002,55739,44170
12552,300,4827,5601,5174,5892
12552,720,12261,13945,13443,15776
12552,1500,26204,44209,27335,49429
12553,300,6336,6095,6112,5487
12553,720,19794,17029,19326,16686
12553,1500,52391,37284,55495,34931
12554,300,5089,5183,5820,6439
12554,720,15991,15998,18653,18517
12554,1500,50941,41590,56805,47967
12555,300,4795,5881,5576,5827
12555,720,16519,17727,16289,18137
12555,1500,42687,51406,45977,52633
12556,300,5923,5906,6350,6078
12556,720,15328,19228,17301,20604
12556,1500,45212,44710,51042,54856
12557,300,5621,5638,6514,5827
12557,720,14704,16813,17352,17760
12557,1500,35119,40038,40310,46704
12558,300,5087,5221,5857,6044
12558,720,13247,12990,13976,15520
12558,1500,38386,45630,39794,53562
12559,300,5029,5754,5449,6994
12559,720,14940,17612,15895,19284
12559,1500,34304,48195,36864,46855
12560,300,4213,6731,5819,6580
