match_id,times,tot_gold_rad,tot_gold_dire,tot_xp_rad,tot_xp_dire
31119,1500,44069,39175,44006,43344
31120,300,5397,4820,6153,5770
31120,720,16431,11824,16571,13366
31121,300,5448,7529,5300,7821
31121,720,13806,20153,14642,19311
31121,1500,41487,51034,36852,47914
31122,300,5076,5312,5236,5539
31122,720,16290,15585,17200,16839
31122,1500,56054,38940,54993,43148
31123,300,6260,6569,6414,6875
31123,720,16266,17928,17870,18032
31123,1500,42208,44813,49488,50354
31124,300,4892,5333,4843,5560
31124,720,15206,15656,15731,17070
31124,1500,37177,38369,39597,44902
31125,300,5440,5492,5743,6775
31125,720,15284,13403,16258,16233
31125,1500,34148,39167,35367,46933
31126,300,5814,5415,5791,5534
31126,720,16424,15155,16495,15690
31126,1500,57795,35931,57321,36432
31127,300,5902,5464,5814,6266
31127,720,19838,13652,19557,13723
31127,1500,56162,39289,57806,40555
31128,300,6354,5963,6094,5786
31128,720,20769,20652,20325,20061
31128,1500,52915,52146,57333,53225
31129,300,5124,5813,5782,4869
31129,720,14132,16443,14655,14457
31129,1500,37729,41979,42536,46200
31130,300,5756,4806,6562,5850
31130,720,16051,14914,17428,16482
31130,1500,48500,36399,51721,40238
31131,300,5187,5082,6150,5755
31131,720,11702,15023,14059,16831
31131,1500,35582,45034,42036,47980
31132,300,5408,5264,6108,6173
31132,720,15217,14483,16062,16431
31132,1500,35182,41403,39151,47540
31133,300,6420,6096,5507,6642
31133,720,17929,18669,16219,17829
31133,1500,46873,40025,46403,42638
31134,300,4582,6240,5417,5863
31134,720,13622,16758,13571,15905
31134,1500,40387,42965,42864,43731
31135,300,5424,6102,5372,6384
31135,720,12735,15534,13285,17205
31135,1500,31002,46368,33222,49240
31136,300,6228,6946,6506,6843
31136,720,17833,19613,19735,20183
31136,1500,49253,42646,55111,43844
31137,300,4785,4770,5671,5618
31137,720,13935,17854,16432,18858
31137,1500,38271,41639,42074,47393
31138,300,4699,6907,5574,6381
31138,720,13986,19925,14901,19613
31138,1500,37610,49785,43304,51860
31139,300,5696,6286,6672,7031
31139,720,17138,17285,18696,19917
31139,1500,45756,43256,55224,56774
31140,300,5871,7420,6348,6945
31140,720,16768,18262,17187,18800
31140,1500,47084,41013,53803,46364
31141,300,5124,6647,5565,6583
31141,720,15785,20115,16170,17763
31141,1500,44698,44413,44782,43984
31142,300,5670,3931,6484,5510
31142,720,20191,14002,18663,15923
31142,1500,58617,34388,44795,35417
31143,300,5012,4347,5540,5825
31143,720,15665,13761,17276,16351
31143,1500,37149,38880,45983,46471
31144,300,4742,5308,5376,6340
31144,720,14315,15599,15045,18278
31144,1500,43062,45245,45826,52684
31145,300,5639,7796,7665,8031
31145,720,18288,22850,20479,23719
31145,1500,48757,61896,54075,61309
31146,300,5625,5577,6150,6057
